"","subject","site","site.name","session","scan","falff_50","falff_75","falff_90","falff_fwhm","falff_mean","reho_50","reho_75","reho_90","reho_fwhm","reho_mean","vmhc_50","vmhc_75","vmhc_90","vmhc_fwhm","vmhc_mean","global"
"773","0025285","25","UPSM","1","1",0.557853937149048,0.583583414554596,0.610578954219818,12.0159,0.562490999698639,0.131901577115059,0.174457795917988,0.218065592646599,12.0125,0.139496460556984,0.417962670326233,0.569069564342499,0.710751497745514,12.0014,0.41425421833992,"All Sites"
"774","0025285","25","UPSM","2","1",0.562044203281403,0.588631212711334,0.617151975631714,12.0044,0.566824853420258,0.152373105287552,0.204745128750801,0.255348652601242,12.0337,0.159895181655884,0.500314921140671,0.646197319030762,0.759001135826111,12.0013,0.47205638885498,"All Sites"
"775","0025285","25","UPSM","3","1",0.545557379722595,0.578607559204102,0.621858668327331,12.004,0.556495845317841,0.133426755666733,0.193699583411217,0.268292742967606,13.0171,0.153078526258469,0.386113554239273,0.581550315022469,0.768822824954987,12.0115,0.400194019079208,"All Sites"
"776","0025286","25","UPSM","3","1",0.525207877159119,0.542159110307693,0.563967537879944,12.019,0.530159771442413,0.0924478024244308,0.134447634220123,0.185487180948257,12.0174,0.107039049267769,0.287278860807419,0.450708545744419,0.60854759812355,11.8435,0.320053666830063,"All Sites"
"777","0025286","25","UPSM","1","1",0.531504780054092,0.555744215846062,0.585936039686203,12.0287,0.539091527462006,0.113806739449501,0.167999614030123,0.230041511356831,12.0468,0.129444539546967,0.351224184036255,0.534961432218552,0.689455032348633,12.0001,0.369571536779404,"All Sites"
"778","0025286","25","UPSM","2","1",0.529845803976059,0.548099979758263,0.570081675052643,12.0068,0.535019814968109,0.0937758758664131,0.136098530143499,0.184946316480637,12.0162,0.107652492821217,0.292418450117111,0.440755039453506,0.58917510509491,11.6878,0.316225171089172,"All Sites"
"779","0025287","25","UPSM","2","1",0.52923247218132,0.554108008742332,0.586362391710281,12.0415,0.538048326969147,0.0907807163894176,0.138510413467884,0.200236491858959,12.0804,0.110293738543987,0.247017376124859,0.417340897023678,0.6133953332901,12.0024,0.287671148777008,"All Sites"
"780","0025287","25","UPSM","1","1",0.53784766793251,0.565068617463112,0.600522136688233,12.009,0.546882271766663,0.106874793767929,0.161674503237009,0.229674576222897,12.0974,0.126921772956848,0.319973587989807,0.493736997246742,0.668216502666473,12.0007,0.34559491276741,"All Sites"
"781","0025287","25","UPSM","3","1",0.527289211750031,0.551459044218063,0.583598339557648,12.0233,0.535633981227875,0.101316139101982,0.149288237094879,0.205991920828819,12.0039,0.118077792227268,0.318488270044327,0.482878856360912,0.656169217824936,12,0.341409474611282,"All Sites"
"782","0025288","25","UPSM","2","1",0.543801009654999,0.574422806501389,0.610802984237671,12.0191,0.553195118904114,0.112253919243813,0.173713348805904,0.243399634957314,12.0601,0.132874399423599,0.33036758005619,0.498659163713455,0.663535493612289,12.0008,0.354135513305664,"All Sites"
"783","0025288","25","UPSM","3","1",0.53012403845787,0.548568993806839,0.5706747174263,12.0055,0.53566575050354,0.0950775556266308,0.137565821409225,0.189925119280815,12.0223,0.110261842608452,0.266709297895432,0.427249148488045,0.61877533197403,12.0036,0.303640812635422,"All Sites"
"784","0025288","25","UPSM","1","1",0.531761229038239,0.557768806815147,0.588093549013138,12.0009,0.538975536823273,0.0946160480380058,0.14547024667263,0.200840890407562,12.0613,0.112966120243073,0.256013125181198,0.433589816093445,0.653782749176025,12.0004,0.302363008260727,"All Sites"
"785","0025289","25","UPSM","1","1",0.531667828559875,0.551089197397232,0.57592648267746,12.0118,0.537794172763824,0.0966410785913467,0.143948040902615,0.195941978693008,12.029,0.112613178789616,0.290358483791351,0.444181673228741,0.604306280612946,12.0002,0.319700092077255,"All Sites"
"786","0025289","25","UPSM","2","1",0.522339254617691,0.540210619568825,0.563255643844605,12.0068,0.528249740600586,0.0851573050022125,0.127714868634939,0.181672722101212,12.0826,0.102319993078709,0.24693988263607,0.372691974043846,0.538849055767059,11.902,0.281418651342392,"All Sites"
"787","0025290","25","UPSM","2","1",0.518229246139526,0.537489771842957,0.563864386081696,12.0368,0.524308264255524,0.0958074629306793,0.145581848919392,0.204157510399818,12.0815,0.113938011229038,0.290509909391403,0.493531361222267,0.676276957988739,12.0014,0.328780710697174,"All Sites"
"788","0025290","25","UPSM","3","1",0.530015170574188,0.555974841117859,0.588208377361298,12.0306,0.538270890712738,0.107324853539467,0.165809139609337,0.236971333622932,12.228,0.128563299775124,0.336306989192963,0.519651412963867,0.697075402736664,12.0009,0.363021641969681,"All Sites"
"789","0025290","25","UPSM","1","1",0.523696422576904,0.548313230276108,0.578322744369507,12.0306,0.531501531600952,0.105314761400223,0.16377891600132,0.232017168402672,12.0011,0.127020224928856,0.319675356149673,0.499601572751999,0.669491684436798,11.9895,0.349582731723785,"All Sites"
"790","0025291","25","UPSM","3","1",0.531061887741089,0.557333290576935,0.594047820568085,12.0372,0.5416100025177,0.0978980287909508,0.143077373504639,0.206420806050301,12.0559,0.115860231220722,0.306562602519989,0.478156484663486,0.659945666790009,12.0033,0.335582762956619,"All Sites"
"791","0025291","25","UPSM","1","1",0.529626667499542,0.553295433521271,0.585472303628922,12.017,0.538603782653809,0.0905096754431725,0.131596159189939,0.185107484459877,12.0156,0.106139212846756,0.277745395898819,0.413765221834183,0.550405144691467,11.8665,0.306301891803741,"All Sites"
"792","0025291","25","UPSM","2","1",0.536790132522583,0.567073851823807,0.605124127864838,12.0021,0.546804070472717,0.105818785727024,0.158279269933701,0.220439121127129,12.0096,0.123544491827488,0.331539750099182,0.504202127456665,0.65451580286026,11.8441,0.359837383031845,"All Sites"
"793","0025292","25","UPSM","1","1",0.541830122470856,0.569642961025238,0.601803934574127,12.0092,0.550197601318359,0.119187459349632,0.174828231334686,0.234028425812721,12.0417,0.134589225053787,0.35986515879631,0.52935166656971,0.711846745014191,12.0004,0.373404651880264,"All Sites"
"794","0025292","25","UPSM","2","1",0.550048559904099,0.576759949326515,0.608555459976196,12.0638,0.556888461112976,0.135265819728374,0.193006947636604,0.258948069810867,12.96,0.148973345756531,0.378199458122253,0.556037276983261,0.70459371805191,12.0038,0.38702467083931,"All Sites"
"795","0025293","25","UPSM","2","1",0.528297662734985,0.545003324747086,0.567374151945114,12.0051,0.533681094646454,0.0983473211526871,0.139682147651911,0.18965929299593,12.0137,0.112530395388603,0.291384235024452,0.437265627086163,0.596627771854401,12.0005,0.315986901521683,"All Sites"
"796","0025293","25","UPSM","1","1",0.532534271478653,0.549425512552261,0.56974658370018,12.0084,0.537405073642731,0.0875881277024746,0.122442916035652,0.164227901399136,12.0101,0.0996134579181671,0.23451566696167,0.38756987452507,0.543643462657929,12.0026,0.271356016397476,"All Sites"
"797","0025294","25","UPSM","1","1",0.573383778333664,0.607505813241005,0.643855309486389,12.0261,0.580412268638611,0.136720471084118,0.192195944488049,0.251241219043732,12.0122,0.148224800825119,0.488594591617584,0.640213087201118,0.759414970874786,12.0005,0.471553534269333,"All Sites"
"798","0025294","25","UPSM","2","1",0.580311477184296,0.608896970748901,0.632784843444824,12.0199,0.583267986774445,0.117256671190262,0.148700222373009,0.184170410037041,12.002,0.123593665659428,0.406051024794579,0.56495089828968,0.712932658195496,12.0014,0.406507641077042,"All Sites"
"799","0025295","25","UPSM","2","1",0.530412554740906,0.561225861310959,0.59704652428627,12.0113,0.540855705738068,0.102988563477993,0.162631578743458,0.232039460539818,12.0891,0.125221848487854,0.302985280752182,0.504953116178513,0.69118487238884,12.0001,0.344028234481812,"All Sites"
"800","0025295","25","UPSM","1","1",0.535398125648499,0.561415821313858,0.592805469036102,12.0278,0.543470740318298,0.111776828765869,0.164880514144897,0.222857534885406,12.0137,0.128083735704422,0.340811997652054,0.508212238550186,0.659026849269867,12.0025,0.360740959644318,"All Sites"
"801","0025296","25","UPSM","2","1",0.545409739017487,0.575928196310997,0.614652425050735,12.0128,0.555637240409851,0.109466958791018,0.164220608770847,0.229483318328857,12.0292,0.128273248672485,0.337457090616226,0.493228733539581,0.670514702796936,12.0022,0.356644779443741,"All Sites"
"802","0025296","25","UPSM","1","1",0.57076570391655,0.590718731284142,0.608933746814728,12.0242,0.570819139480591,0.211868956685066,0.29519896954298,0.384269163012505,12.8692,0.231329157948494,0.49680270254612,0.690761968493462,0.827093851566315,12.0018,0.480621367692947,"All Sites"
"803","0025297","25","UPSM","1","1",0.526364326477051,0.546905711293221,0.57485876083374,12.0169,0.534200966358185,0.0887357853353024,0.131768807768822,0.184699070453644,12.0032,0.104628510773182,0.276265382766724,0.446356266736984,0.609667801856995,12.0002,0.30784273147583,"All Sites"
"804","0025297","25","UPSM","2","1",0.531146764755249,0.555000990629196,0.584466379880905,12.0007,0.539313495159149,0.0978797227144241,0.145055659115314,0.202950967848301,12.0355,0.115014418959618,0.299040615558624,0.455215319991112,0.591399073600769,11.8299,0.320226609706879,"All Sites"
"805","0025298","25","UPSM","2","1",0.551969230175018,0.581541299819946,0.614381086826324,12.0201,0.559489369392395,0.136780545115471,0.194941699504852,0.255031132698059,12.0121,0.149861305952072,0.45788711309433,0.61003190279007,0.735919439792633,12.0024,0.443479984998703,"All Sites"
"806","0025298","25","UPSM","1","1",0.591937720775604,0.623643308877945,0.652595669031143,12.0228,0.595228791236877,0.109766583889723,0.1454839669168,0.183806471526623,12.0161,0.117632865905762,0.416873306035995,0.573634922504425,0.716981130838394,12.0022,0.420243918895721,"All Sites"
"807","0025299","25","UPSM","2","1",0.535537242889404,0.558822304010391,0.588792645931244,12.0206,0.542778134346008,0.120109096169472,0.17254526168108,0.228957831859589,12.0121,0.134804129600525,0.42952087521553,0.582350164651871,0.703080832958222,12.0006,0.420429825782776,"All Sites"
"808","0025299","25","UPSM","1","1",0.527860075235367,0.549973279237747,0.583474069833755,12.0396,0.535430490970612,0.0941294766962528,0.137052834033966,0.190411128103733,12.0277,0.109861753880978,0.28597266972065,0.448895446956158,0.636671495437622,12.0003,0.321349740028381,"All Sites"
"809","0025300","25","UPSM","1","1",0.531326115131378,0.550591185688972,0.576340317726135,12.0053,0.53787636756897,0.0902541019022465,0.133979171514511,0.192486971616745,12.0028,0.107459776103497,0.261269316077232,0.446476705372334,0.638951301574707,12.0035,0.303824156522751,"All Sites"
