"","site","site.name","uniqueid","subid","session","scan","falff_50","reho_50","vmhc_50","falff_75","reho_75","vmhc_75","falff_90","reho_90","vmhc_90","falff_fwhm","reho_fwhm","vmhc_fwhm","falff_mean","reho_mean","vmhc_mean","global"
"1309",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_9_rest_1","0025433",9,1,0.637613955419511,0.20164006203413,0.434404820203781,0.697500349022448,0.307819239795208,0.60476578772068,0.760909471660852,0.401882186532021,0.735618215799332,5.73642,13.2855,6.82109,0.648643349628653,0.227308988571167,0.407137006521225,"All Sites"
"1310",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_10_rest_1","0025433",10,1,0.692273522727191,0.236419066786766,0.521395087242126,0.752625573426485,0.332421466708183,0.672777473926544,0.798777141608298,0.410585379600525,0.784832513332367,5.44102,13.0694,6.70287,0.698729622779611,0.250123381614685,0.469151526689529,"All Sites"
"1311",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_1_rest_1","0025434",1,1,0.643436362966895,0.209685444831848,0.439140468835831,0.692393477540463,0.295403778553009,0.610689103603363,0.741350592114031,0.377005046606064,0.750125408172607,5.63392,12.5956,6.82515,0.646057693197112,0.226592496037483,0.414774864912033,"All Sites"
"1312",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_2_rest_1","0025434",2,1,0.662372755352408,0.247391238808632,0.495454102754593,0.723904650658369,0.343115523457527,0.676106870174408,0.778197499457747,0.423995378613472,0.803599953651428,5.6761,12.8665,7.07286,0.669606309233623,0.26040056347847,0.455976784229279,"All Sites"
"1313",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_3_rest_1","0025434",3,1,0.633835105691105,0.188589468598366,0.427365094423294,0.677298084367067,0.269929319620132,0.584084093570709,0.724382977932692,0.350162482261658,0.715125125646591,5.08659,12.7773,6.82221,0.640791252280949,0.208625882863998,0.398739129304886,"All Sites"
"1314",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_4_rest_1","0025434",4,1,0.637889668345451,0.18289290368557,0.391554445028305,0.692255265079439,0.268955990672112,0.557741701602936,0.753869608044624,0.359753918647766,0.712121963500977,5.63605,12.7449,6.8966,0.647429601083095,0.208486810326576,0.380474984645844,"All Sites"
"1315",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_5_rest_1","0025434",5,1,0.645511276088655,0.189819559454918,0.342232048511505,0.699303882429376,0.275612086057663,0.507565021514893,0.753096488770097,0.357412403821945,0.675795125961304,5.36965,12.6181,6.93898,0.656215556750514,0.210958033800125,0.344477444887161,"All Sites"
"1316",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_6_rest_1","0025434",6,1,0.638020662590861,0.19417866319418,0.397870033979416,0.701822728849947,0.280922204256058,0.555713951587677,0.762080235872418,0.365057998895645,0.706833750009537,5.77644,12.5621,6.99747,0.648561608050963,0.215332537889481,0.386010408401489,"All Sites"
"1317",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_7_rest_1","0025434",7,1,0.65784629364498,0.225575089454651,0.461117684841156,0.718957697972655,0.311924956738949,0.615938544273376,0.772879525320604,0.392611491680145,0.755466783046723,5.66517,12.8216,7.02176,0.666239765573537,0.240122094750404,0.430137276649475,"All Sites"
"1318",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_8_rest_1","0025434",8,1,0.687824657652527,0.229050114750862,0.459541887044907,0.745746734086424,0.320207267999649,0.617974758148193,0.792808421188965,0.404323178529739,0.765982389450073,5.51743,12.5337,6.87463,0.694356549897132,0.245135620236397,0.427808076143265,"All Sites"
"1319",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_9_rest_1","0025434",9,1,0.654457490891218,0.226100370287895,0.406879365444183,0.711992215365171,0.311751157045364,0.573104858398438,0.765931019559503,0.389490234851837,0.728957831859589,5.55121,12.7825,7.19019,0.662973510606516,0.23935279250145,0.391163438558578,"All Sites"
"1320",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_10_rest_1","0025434",10,1,0.654590241145343,0.215864971280098,0.4137824177742,0.716071092523634,0.302847772836685,0.576695218682289,0.773935423232615,0.384694045782089,0.729990184307098,5.97502,13.005,7.13879,0.662234126137718,0.232685506343842,0.394317001104355,"All Sites"
"1321",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_1_rest_1","0025435",1,1,0.648550094570965,0.214619025588036,0.500120282173157,0.709128949558362,0.304335683584213,0.664880633354187,0.773271266603842,0.386722856760025,0.795190095901489,5.42132,12.5423,6.88139,0.662567625367614,0.23202820122242,0.458001375198364,"All Sites"
"1322",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_2_rest_1","0025435",2,1,0.654421525076032,0.175488732755184,0.405150413513184,0.711327744647861,0.266538135707378,0.59870970249176,0.768233964219689,0.366551250219345,0.773060691356659,5.40858,12.791,6.98601,0.664765622955608,0.204344227910042,0.394581347703934,"All Sites"
"1323",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_3_rest_1","0025435",3,1,0.683539241552353,0.228798255324364,0.525977849960327,0.751181145664304,0.3437709659338,0.700317561626434,0.804582648910582,0.437415984272957,0.827392721176147,5.72723,12.6241,6.82273,0.69187339841941,0.251475095748901,0.471973925828934,"All Sites"
"1324",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_4_rest_1","0025435",4,1,0.651462100446224,0.160366207361221,0.4008529484272,0.707501851022243,0.249965772032738,0.588394030928612,0.767044086009264,0.358227157592774,0.763425207138062,5.50593,12.7926,6.87793,0.662195660899496,0.193046629428864,0.392121702432633,"All Sites"
"1325",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_5_rest_1","0025435",5,1,0.625528226373717,0.178072810173035,0.431589484214783,0.675570484483615,0.266802728176117,0.602318793535233,0.743484977632761,0.365010672807694,0.750314891338348,5.36382,12.8914,7.05814,0.634208733227143,0.203582391142845,0.409855544567108,"All Sites"
"1326",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_6_rest_1","0025435",6,1,0.70708367228508,0.232224404811859,0.520574450492859,0.780738221481442,0.341956853866577,0.699973285198212,0.832296405918896,0.43070615530014,0.822946262359619,5.89744,12.4131,6.75276,0.713016177791872,0.251122385263443,0.463385581970215,"All Sites"
"1327",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_7_rest_1","0025435",7,1,0.668082095682621,0.189921669661999,0.428188964724541,0.739918880164623,0.279084287583828,0.615967988967896,0.793796468526125,0.371042826771736,0.773510247468948,5.65173,12.1724,6.8528,0.68074796020726,0.212440863251686,0.410031706094742,"All Sites"
"1328",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_8_rest_1","0025435",8,1,0.661837000399828,0.181977324187756,0.418208062648773,0.732245191931725,0.281859755516052,0.600165784358978,0.785051335580647,0.379886719584465,0.769646108150482,5.81845,12.6464,6.99611,0.676162321225695,0.211471349000931,0.403316527605057,"All Sites"
"1329",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_9_rest_1","0025435",9,1,0.662257235497236,0.168409526348114,0.405069753527641,0.735032755881548,0.257598243653774,0.590136900544167,0.796891948208213,0.35339260995388,0.75604972243309,5.6713,12.4867,6.95095,0.678677514307189,0.196941167116165,0.388419896364212,"All Sites"
"1330",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_10_rest_1","0025435",10,1,0.666903803125024,0.182387411594391,0.432319462299347,0.73075629491359,0.280561164021492,0.608499944210052,0.787514065392315,0.381875801086426,0.764270114898682,5.7303,12.8114,6.84708,0.677391998981396,0.211690902709961,0.406647950410843,"All Sites"
"1331",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_1_rest_1","0025436",1,1,0.634903956204653,0.206692650914192,0.432959944009781,0.691655147820711,0.307871580123901,0.6111980676651,0.755500238388777,0.397670537233353,0.748373687267303,5.39833,13.623,6.80522,0.644870488147926,0.227911442518234,0.406057387590408,"All Sites"
"1332",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_2_rest_1","0025436",2,1,0.649971187114716,0.188386030495167,0.41326642036438,0.718200206756592,0.292131319642067,0.604672223329544,0.779247224330902,0.390779855847359,0.758520352840424,5.8451,13.2686,6.72842,0.660734204117528,0.216621428728104,0.398999989032745,"All Sites"
"1333",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_3_rest_1","0025436",3,1,0.667024680878967,0.223270393908024,0.432815998792648,0.731575456447899,0.32229957729578,0.611005425453186,0.78536776942201,0.411440128087997,0.756187319755554,5.58923,13.3915,6.80447,0.678473698016547,0.240755915641785,0.406133234500885,"All Sites"
"1334",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_4_rest_1","0025436",4,1,0.648661023704335,0.202142283320427,0.437908530235291,0.720336274942383,0.307405933737755,0.609319135546684,0.784844001056626,0.40484054684639,0.74385678768158,5.79353,13.5959,6.68081,0.665281600812195,0.226849913597107,0.407906830310821,"All Sites"
"1335",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_5_rest_1","0025436",5,1,0.649525825399905,0.219132155179977,0.462220355868339,0.720902289729565,0.325855568051338,0.626975953578949,0.788709930842742,0.420700073242188,0.752464056015015,5.66891,13.3703,6.78913,0.66159409975129,0.240830644965172,0.42507854104042,"All Sites"
"1336",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_6_rest_1","0025436",6,1,0.648327582515776,0.206125646829605,0.431771621108055,0.719572371803224,0.318343937397003,0.615692928433418,0.783692682161927,0.425840818881989,0.754561167955399,5.80272,13.5844,6.59094,0.662156939521581,0.233457744121552,0.404558300971985,"All Sites"
"1337",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_7_rest_1","0025436",7,1,0.640446746954694,0.203673824667931,0.439158797264099,0.701271298341453,0.307759016752243,0.612884789705276,0.762095849728212,0.403267353773117,0.739195585250854,5.65226,13.6757,6.90705,0.648534219753956,0.228042021393776,0.406446933746338,"All Sites"
"1338",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_8_rest_1","0025436",8,1,0.636481746565551,0.192791819572449,0.377662837505341,0.700845069251955,0.298133388161659,0.557679533958435,0.765208391938359,0.391634088754654,0.71373325586319,5.539,13.625,6.8614,0.648357604892046,0.218763947486877,0.371396392583847,"All Sites"
"1339",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_9_rest_1","0025436",9,1,0.681927680969238,0.21864515542984,0.454922378063202,0.749410107731819,0.315172113478184,0.619322463870049,0.799134001135826,0.40769174695015,0.747942674160004,5.74592,13.1231,6.60909,0.6915974053015,0.238138869404793,0.41764897108078,"All Sites"
"1340",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_10_rest_1","0025436",10,1,0.657639703480527,0.232227563858032,0.46915665268898,0.730307074030861,0.340819880366325,0.651968359947205,0.795707707526162,0.434824258089066,0.78137868642807,5.88451,13.2308,6.89405,0.668867235592251,0.250274568796158,0.434755712747574,"All Sites"
"1341",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_1_rest_1","0025437",1,1,0.643166806083173,0.207035183906555,0.45761376619339,0.704592849360779,0.303212434053421,0.647099554538727,0.769632189301774,0.394818240404129,0.781937897205353,5.47971,12.6553,6.67265,0.651815043894827,0.230007722973824,0.432181507349014,"All Sites"
"1342",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_2_rest_1","0025437",2,1,0.651097185211256,0.214453041553497,0.512935519218445,0.711581623181701,0.31336385011673,0.677302837371826,0.772066061152145,0.402951169013977,0.797980523109436,5.71603,12.6542,6.42152,0.656958677144645,0.236307963728905,0.466362237930298,"All Sites"
"1343",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_3_rest_1","0025437",3,1,0.671647506533191,0.210977286100388,0.494472295045853,0.732706370763481,0.301944062113762,0.668503105640411,0.790173537097871,0.383273941278458,0.801435577869415,5.53946,12.4454,6.55641,0.682276062652057,0.229414209723473,0.456056237220764,"All Sites"
"1344",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_4_rest_1","0025437",4,1,0.672398569062352,0.207454778254032,0.430805921554565,0.738176689948887,0.310114972293377,0.630592942237854,0.792991790687665,0.400650051236153,0.777390897274017,5.62769,12.831,6.72427,0.683584563519535,0.231621339917183,0.414661437273026,"All Sites"
"1345",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_5_rest_1","0025437",5,1,0.69485271954909,0.230792954564094,0.525943785905838,0.766487020533532,0.3332559466362,0.695075750350952,0.813049316173419,0.416262000799179,0.817448914051056,5.87631,12.4067,6.50222,0.703295817217105,0.248927041888237,0.477631956338883,"All Sites"
"1346",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_6_rest_1","0025437",6,1,0.656135053141043,0.223726660013199,0.499909460544586,0.725011108443141,0.32278698682785,0.680808126926422,0.790262108203024,0.413411015272141,0.808853328227997,5.70656,12.9091,6.7345,0.670134288379095,0.243830427527428,0.458613693714142,"All Sites"
"1347",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_7_rest_1","0025437",7,1,0.660495352931321,0.219228394329548,0.505952000617981,0.730214306851849,0.324177548289299,0.685766041278839,0.792594423517585,0.413512989878654,0.809191226959229,5.59814,12.957,6.5174,0.673294499724427,0.240620955824852,0.461504280567169,"All Sites"
"1348",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_8_rest_1","0025437",8,1,0.700246063061059,0.224436953663826,0.502219319343567,0.766585163772106,0.326522916555405,0.688664972782135,0.818182242102921,0.417677819728852,0.822365820407868,5.82688,12.662,6.65882,0.708043658870442,0.245242968201637,0.46196448802948,"All Sites"
"1349",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_9_rest_1","0025437",9,1,0.688845910364762,0.214813143014908,0.496953666210175,0.758094970136881,0.312111735343933,0.671722054481506,0.809120593126863,0.403325083851814,0.800053763389588,5.81919,12.4993,6.56273,0.698698481551166,0.237040802836418,0.45962393283844,"All Sites"
"1350",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_10_rest_1","0025437",10,1,0.681342355208471,0.199794881045818,0.487698972225189,0.74262711731717,0.288121737539768,0.655391901731491,0.79670190741308,0.376522585749626,0.793435335159302,5.97733,12.6043,6.53709,0.690847830054768,0.221396803855896,0.451720386743545,"All Sites"
"1351",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_1_rest_1","0025438",1,1,0.63872417062521,0.210247084498405,0.457904994487763,0.694265402853489,0.308770641684532,0.642038315534592,0.749806635081768,0.399646598100662,0.774950683116913,5.38214,12.7444,6.92889,0.648346461510667,0.231770202517509,0.427700906991959,"All Sites"
"1352",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_2_rest_1","0025438",2,1,0.638748411089182,0.196839600801468,0.41450497508049,0.686314782127738,0.29812890291214,0.602674320340157,0.733881153166294,0.388971757888794,0.753460186719895,5.34936,12.8766,7.0178,0.643189455035414,0.222477421164513,0.401181161403656,"All Sites"
"1353",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_3_rest_1","0025438",3,1,0.646717414492741,0.206582188606262,0.432087957859039,0.702649731421843,0.307463020086288,0.610427558422089,0.758582048350945,0.396349081397057,0.74611485004425,5.60318,13.0135,6.79657,0.653772528244606,0.228048965334892,0.40692213177681,"All Sites"
"1354",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_4_rest_1","0025438",4,1,0.644636837998405,0.203935407102108,0.443468928337097,0.696345675271004,0.30111725628376,0.62235963344574,0.748054512543604,0.395731821656227,0.764762580394745,5.53403,13.2814,6.9031,0.649416771268054,0.226458936929703,0.417086541652679,"All Sites"
"1355",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_5_rest_1","0025438",5,1,0.626404730603099,0.199621833860874,0.422828733921051,0.670661586569622,0.303501166403294,0.602685749530792,0.721727189607918,0.405202707648277,0.751236259937286,5.56062,13.1395,6.90927,0.629909292435907,0.227155089378357,0.401761710643768,"All Sites"
"1356",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_6_rest_1","0025438",6,1,0.623573580756783,0.183910824358463,0.424559205770493,0.670509226620197,0.27773155272007,0.597163259983063,0.720797418616712,0.363534843921661,0.72414984703064,5.18669,12.7619,6.78715,0.631069181869026,0.208621591329575,0.399265646934509,"All Sites"
"1357",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_7_rest_1","0025438",7,1,0.664723386056721,0.222970627248287,0.492664307355881,0.724513320252299,0.330754369497299,0.667674422264099,0.777269144542515,0.426157128810883,0.796355211734772,5.60954,13.0269,6.81283,0.674835445130884,0.245345443487167,0.451487451791763,"All Sites"
"1358",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_8_rest_1","0025438",8,1,0.637156581506133,0.199260622262955,0.42726194858551,0.696024309145287,0.300128534436226,0.619349718093872,0.751429229276255,0.398517894744873,0.765826642513275,5.37639,13.2153,6.95143,0.645176579751078,0.223764434456825,0.409443885087967,"All Sites"
"1359",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_9_rest_1","0025438",9,1,0.632940780604258,0.208463408052921,0.4655372351408,0.683711431454867,0.312021151185036,0.647607818245888,0.734482082305476,0.403408443927765,0.77660059928894,5.42086,13.1184,6.86546,0.637651414618402,0.230108097195625,0.429708123207092,"All Sites"
"1360",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_10_rest_1","0025438",10,1,0.659899435006082,0.205783545970917,0.459463268518448,0.704119500238448,0.30386108905077,0.633913293480873,0.744938021991402,0.392071932554245,0.771104693412781,4.99974,12.8816,6.79265,0.663601252822759,0.226539447903633,0.423808127641678,"All Sites"
"1361",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_1_rest_1","0025439",1,1,0.652357488870621,0.203662298619747,0.428051352500916,0.72484165430069,0.302198588848114,0.609758615493774,0.790077403187752,0.398622289299965,0.758113932609558,5.77718,12.8616,7.04103,0.667403120684322,0.228394091129303,0.40700951218605,"All Sites"
"1362",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_2_rest_1","0025439",2,1,0.636884801555425,0.211037397384644,0.47844997048378,0.692874674219638,0.308176696300507,0.649788960814476,0.752363913925365,0.406463569402695,0.778542935848236,5.61006,13.1731,6.98945,0.64707080624013,0.233793586492538,0.441777288913727,"All Sites"
"1363",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_3_rest_1","0025439",3,1,0.639126679627225,0.200439408421516,0.434502482414246,0.699825861491263,0.297512233257294,0.613207638263702,0.76409558346495,0.38972105383873,0.751597166061401,5.56749,12.5684,7.01562,0.649355369393701,0.224042609333992,0.411870777606964,"All Sites"
"1364",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_4_rest_1","0025439",4,1,0.677920326590538,0.303019464015961,0.658024668693542,0.748537027277052,0.406403079628944,0.800225615501404,0.801499552791938,0.491408777236938,0.889287269115448,5.42482,12.1326,6.67934,0.684937602349804,0.307322323322296,0.564669728279114,"All Sites"
"1365",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_5_rest_1","0025439",5,1,0.630012528970838,0.198743358254433,0.444731891155243,0.677948264870793,0.291576325893402,0.619682461023331,0.73273196304217,0.374853670597076,0.765598809719086,5.39465,12.4128,6.91305,0.639673522625501,0.218973770737648,0.424199104309082,"All Sites"
"1366",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_6_rest_1","0025439",6,1,0.64627395872958,0.213819861412048,0.457975208759308,0.713373440783471,0.319704733788967,0.632630288600922,0.769878267776221,0.413860410451889,0.771281778812408,5.64648,12.7358,6.93523,0.658217682002486,0.236448436975479,0.424870759248734,"All Sites"
"1367",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_7_rest_1","0025439",7,1,0.656642058398575,0.240319520235062,0.52884715795517,0.717976756161079,0.333674348890781,0.687961876392365,0.772095607127994,0.418080899119377,0.807324755191803,5.46269,12.2399,6.77308,0.666272220336698,0.254072576761246,0.474724948406219,"All Sites"
"1368",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_8_rest_1","0025439",8,1,0.669859737157822,0.202507540583611,0.425673425197601,0.733995243906975,0.294530421495438,0.603861272335052,0.787441499531269,0.384388440847397,0.754632949829102,5.88468,12.2009,6.91145,0.681110111964119,0.2248824685812,0.406346201896667,"All Sites"
"1369",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_9_rest_1","0025439",9,1,0.653963099699467,0.192451551556587,0.437247842550278,0.711454361211509,0.283941000699997,0.615444719791412,0.76894562272355,0.379040330648422,0.759442639350891,5.81913,12.5221,6.84688,0.664961310066907,0.216936320066452,0.418699741363525,"All Sites"
"1370",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_10_rest_1","0025439",10,1,0.65856075938791,0.186611101031303,0.407088980078697,0.714908204041421,0.271806061267853,0.59240186214447,0.764212218113244,0.359916716814041,0.752398037910461,5.58874,12.3062,6.89058,0.667842114854762,0.208170399069786,0.396232008934021,"All Sites"
"1371",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_1_rest_1","0025440",1,1,0.65899302251637,0.204048685729504,0.392355471849441,0.732214469462633,0.30969014018774,0.576086580753326,0.794452699366957,0.412378612160683,0.731524038314819,5.97111,13.2781,7.03074,0.67675950140234,0.230895593762398,0.385905176401138,"All Sites"
"1372",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_2_rest_1","0025440",2,1,0.655369916697964,0.216108873486519,0.435213655233383,0.724165653809905,0.320467352867127,0.604179620742798,0.785719734383747,0.41402488052845,0.760827839374542,6.17314,13.1023,7.01185,0.670166093640109,0.239686533808708,0.413864314556122,"All Sites"
"1373",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_3_rest_1","0025440",3,1,0.664110267302021,0.228924751281738,0.443760633468628,0.740319642238319,0.335166454315186,0.635754525661469,0.802012945758179,0.436344522237778,0.782695770263672,6.18905,12.8849,6.9253,0.677937448745907,0.249645039439201,0.419291228055954,"All Sites"
"1374",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_4_rest_1","0025440",4,1,0.692306126002222,0.234265439212322,0.433554351329803,0.765180455055088,0.34300184994936,0.618375271558762,0.816192485392094,0.439231872558594,0.7672971367836,6.4043,13.4257,7.05663,0.702594292444791,0.254685044288635,0.415392488241196,"All Sites"
"1375",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_5_rest_1","0025440",5,1,0.631854234496132,0.190229624509811,0.377633154392242,0.691199659835547,0.295382849872112,0.546729356050491,0.75403599254787,0.389065453410149,0.694356143474579,5.77343,13.2465,6.91321,0.642759578641364,0.217425867915154,0.371201276779175,"All Sites"
"1376",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_6_rest_1","0025440",6,1,0.654000771231949,0.218874230980873,0.413101434707642,0.724072282435372,0.32593609392643,0.589176595211029,0.783363561145961,0.424686008691788,0.736963331699371,6.02344,13.0449,6.95879,0.666558267733529,0.242290914058685,0.394248783588409,"All Sites"
"1377",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_7_rest_1","0025440",7,1,0.656342056347057,0.221081644296646,0.463867947459221,0.725239841267467,0.321392744779587,0.632889986038208,0.786885227775201,0.412551045417786,0.764160144329071,5.8392,12.6536,6.84815,0.669443300645147,0.240229651331902,0.428090155124664,"All Sites"
"1378",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_8_rest_1","0025440",8,1,0.631806336576119,0.209073856472969,0.414597302675247,0.68475100165233,0.31101992726326,0.585233554244041,0.741225311066955,0.408467328548431,0.742043513059616,5.76263,13.3068,6.96574,0.63969941710743,0.233245506882668,0.39773216843605,"All Sites"
"1379",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_9_rest_1","0025440",9,1,0.668828396592289,0.240893602371216,0.485441446304321,0.726362022105604,0.334415316581726,0.651502013206482,0.776703944429755,0.413385057449341,0.779260039329529,5.64476,12.9362,6.89592,0.677382637777897,0.253010332584381,0.449876755475998,"All Sites"
"1380",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_10_rest_1","0025440",10,1,0.669236334040761,0.218890696763992,0.414433181285858,0.726192617788911,0.319780558347702,0.591973900794983,0.776029366068542,0.408374851942062,0.750183343887329,5.77307,13.2362,7.0687,0.676889329398337,0.237396419048309,0.398513525724411,"All Sites"
"1381",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_1_rest_1","0025441",1,1,0.648501897230744,0.207207515835762,0.464485421776772,0.716954875271767,0.316583812236786,0.627515763044357,0.781805064994842,0.408447223901749,0.772899669408798,5.8105,13.196,6.72374,0.661820880353733,0.233732745051384,0.430933237075806,"All Sites"
"1382",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_2_rest_1","0025441",2,1,0.666359524475411,0.216429501771927,0.500068366527557,0.73119450523518,0.325698025524616,0.647567451000214,0.792427542619407,0.420173633098602,0.775408565998077,5.83153,12.9418,6.63526,0.677562261591076,0.241890326142311,0.452022582292557,"All Sites"
"1383",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_3_rest_1","0025441",3,1,0.654223392019048,0.216213382780552,0.454985678195953,0.730127763468772,0.333489462733269,0.64011561870575,0.798803147161379,0.429153284430504,0.796557128429413,6.00376,13.3686,6.8305,0.671333629158798,0.242561161518097,0.431881904602051,"All Sites"
"1384",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_4_rest_1","0025441",4,1,0.642525614239275,0.213972486555576,0.497462213039398,0.701568508520722,0.329262129962444,0.665318429470062,0.757138291373849,0.421163779497147,0.798321008682251,5.66412,13.4609,6.71241,0.654014125112364,0.239657059311867,0.452818840742111,"All Sites"
"1385",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_5_rest_1","0025441",5,1,0.679202379658818,0.195623360574245,0.471639841794968,0.744232394732535,0.30730502307415,0.643351793289185,0.794811295345426,0.401949045062065,0.782241052389145,5.43433,13.5148,6.53427,0.689006748839539,0.225471138954163,0.438907712697983,"All Sites"
"1386",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_6_rest_1","0025441",6,1,0.677429717034101,0.250620603561401,0.558795630931854,0.74662952683866,0.360256589949131,0.704746276140213,0.797618860378861,0.447860994935036,0.814085018634796,6.08842,12.9074,6.70422,0.682981866856449,0.267115950584412,0.488482087850571,"All Sites"
"1387",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_7_rest_1","0025441",7,1,0.654203542973846,0.197392448782921,0.466874808073044,0.722876843065023,0.307136125862598,0.633826315402985,0.787935758940876,0.409207084774971,0.78711724281311,6.27897,13.7209,6.7089,0.666549568599538,0.227392837405205,0.433849722146988,"All Sites"
"1388",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_8_rest_1","0025441",8,1,0.650781078729779,0.205614149570465,0.466681480407715,0.722690590191633,0.318194523453713,0.635502815246582,0.787409150507301,0.416473811864853,0.770548725128174,5.89692,13.3023,6.75877,0.665791502242743,0.233441740274429,0.431466311216354,"All Sites"
"1389",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_9_rest_1","0025441",9,1,0.678879519924521,0.21332822740078,0.466675087809563,0.744226211681962,0.318781368434429,0.632695227861404,0.8059425316751,0.407330650091171,0.776152968406677,5.89431,12.99,6.70384,0.69118348818566,0.236453101038933,0.435070008039474,"All Sites"
"1390",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_10_rest_1","0025441",10,1,0.678118974901736,0.188102297484875,0.440651804208755,0.747018763795495,0.298646822571755,0.613348543643951,0.801413333974779,0.403009223937988,0.769701540470123,5.62281,13.6546,6.65475,0.6883551581067,0.220884546637535,0.413967877626419,"All Sites"
"1391",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_1_rest_1","0025442",1,1,0.68641151022166,0.263848796486854,0.513814449310303,0.766311262734234,0.378714844584465,0.696781873703003,0.817156559787691,0.474096766114235,0.823378872871399,5.90523,13.2973,7.20211,0.694126742391755,0.279589205980301,0.472887456417084,"All Sites"
