"","subject","session","scan","site","func_efc","func_fber","func_fwhm","func_gsr","func_dvars","func_quality","func_mean_fd","func_num_fd","func_perc_fd"
"54","0003036",1,2,"BMB",0.560799585543033,79.6020841064974,1.9567754903408,0.0433925940965939,1.1198311808055,0.00398574905,"3.2117",25,"12.4378"
"55","0003037",1,1,"BMB",0.557932039277093,80.4971892815646,1.86188847694242,0.0348698126431019,1.24654082249677,0.00486704055,"4.3109",33,"16.4179"
"56","0003037",1,2,"BMB",0.557932039277093,80.4971892815646,1.86188847694242,0.0348698126431019,1.2069128391282,0.0047735785,"3.7316",13,"6.4677"
"57","0003038",1,1,"BMB",0.597519643661632,51.7563864500471,1.89862762856656,0.0525225306130261,1.16196710373397,0.0077139292,"3.9169",11,"5.4726"
"58","0003038",1,2,"BMB",0.597519643661632,51.7563864500471,1.89862762856656,0.0525225306130261,1.07843154492498,0.0129290998,"4.5676",52,"25.8706"
"59","0003039",1,1,"BMB",0.573536870892659,78.7780057438854,2.08787469036599,0.0499411040107769,1.20699611674559,0.0041502808,"3.5622",26,"12.9353"
"60","0003039",1,2,"BMB",0.573536870892659,78.7780057438855,2.08787469036599,0.0499411040107769,1.23709866526839,0.0035870387,"2.7932",3,"1.4925"
"61","0003040",1,1,"BMB",0.61239923435508,47.7085352776768,2.18454232429438,0.0711128906009904,1.03804808555717,0.0080547514,"3.5922",49,"24.3781"
"62","0003040",1,2,"BMB",0.61239923435508,47.7085352776768,2.18454232429438,0.0711128906009904,1.15592739348629,0.0033949171,"2.459",9,"4.4776"
"63","0003041",1,1,"BMB",0.581774237929782,74.2575529868702,2.2560946373582,0.0341036627666672,1.16900122941034,0.00387505585,"0.75",2,"0.995"
"64","0003041",1,2,"BMB",0.581774237929782,74.2575529868702,2.2560946373582,0.0341036627666672,1.14774514937263,0.00331196,"0.6354",1,"0.4975"
"65","0003042",1,1,"BMB",0.592127673491381,60.6733009651544,2.01869993459591,0.0541099124783811,1.10255252931383,0.0055999871,"4.7528",32,"15.9204"
"66","0003042",1,2,"BMB",0.592127673491381,60.6733009651544,2.01869993459591,0.0541099124783811,1.12525464718512,0.00640577555,"3.5457",12,"5.9701"
"67","0003044",1,1,"BMB",0.590662996146992,56.8720002298305,1.96878651588056,0.0462229430661011,1.15342231483973,0.00768789875,"1.3409",3,"1.4925"
"68","0003044",1,2,"BMB",0.590662996146992,56.8720002298305,1.96878651588056,0.0462229430661011,1.30286451726971,0.0071816401,"1.6692",3,"1.4925"
"69","0003045",1,1,"BMB",0.550788940930609,68.908094470639,1.94837116650987,0.0425083327830436,1.1960169255245,0.0075654373,"4.1847",60,"29.8507"
"70","0003045",1,2,"BMB",0.550788940930609,68.908094470639,1.94837116650987,0.0425083327830436,1.25129472875976,0.00418572975,"3.0494",6,"2.9851"
"71","0003047",1,1,"BMB",0.601532109488401,44.3809982872567,1.74328501012976,0.0457695277263347,1.05231321977031,0.0047544323,"0.8953",2,"0.995"
"72","0003047",1,2,"BMB",0.601532109488401,44.3809982872568,1.74328501012976,0.0457695277263347,1.04609259612306,0.008230257,"1.95",12,"5.9701"
"73","0003049",1,1,"BMB",0.571985197778862,53.6256634279899,2.16477810978717,0.0458092627661947,1.0766785331151,0.00886036370000001,"4.3375",35,"17.4129"
"74","0003049",1,2,"BMB",0.571985197778862,53.6256634279899,2.16477810978717,0.0458092627661947,1.14688836281352,0.00456265425,"4.0913",15,"7.4627"
"75","0003050",1,1,"BMB",0.517601629110325,71.2584153955589,1.9349851848478,0.0305490937885238,1.08159174853171,0.00792016635,"1.3746",2,"0.995"
"76","0003050",1,2,"BMB",0.517601629110325,71.258415395559,1.9349851848478,0.0305490937885238,1.23344929885035,0.00388141775,"1.4980000000000002",0,"0.0"
"77","0003051",1,1,"BMB",0.593906474607597,64.1225518163997,1.94058494507804,0.0463355701161509,1.26317010903232,0.0041934395,"1.1448",0,"0.0"
"78","0003051",1,2,"BMB",0.593906474607597,64.1225518163997,1.94058494507804,0.0463355701161509,1.23265510067681,0.0042803139,"1.2952",1,"0.4975"
"79","0003051",1,3,"BMB",0.595117731894813,57.2404580063791,1.9476414303871,0.0487713977009305,1.17971613480516,0.00618769320000001,"1.0515",0,"0.0"
"80","0003051",1,4,"BMB",0.596283806617345,58.0608749391061,1.9500945433057,0.0491722843732933,1.19203981188462,0.0051178427,"1.8636",1,"0.4975"
"81","0003052",1,1,"BMB",0.547107059027594,71.512253254394,2.04201964999495,0.0454074154484604,1.09477406215815,0.00407510815,"1.7448",0,"0.0"
"82","0003052",1,2,"BMB",0.547107059027594,71.512253254394,2.04201964999495,0.0454074154484604,1.06635093192367,0.004627943,"1.8872",1,"0.4975"
"83","0003052",1,3,"BMB",0.550173176589423,67.9764058942652,2.05224701089139,0.0533469020941844,1.03344871754818,0.0053566461,"2.2734",3,"1.4925"
"84","0003052",1,4,"BMB",0.550471558269642,66.0260292799971,2.02572007749136,0.051744045913089,1.0462420300211,0.00608926265,"2.2914",7,"3.4826"
"85","0003054",1,1,"BMB",0.560623274117031,64.7595559762728,1.99450800127025,0.0374244295214105,1.13857155819251,0.0070634878,"1.4469999999999998",3,"1.4925"
"86","0003054",1,2,"BMB",0.560623274117031,64.7595559762727,1.99450800127025,0.0374244295214105,1.04674310989041,0.0111482503,"1.8845",10,"4.9751"
"87","0003054",1,3,"BMB",0.562852078111579,60.9538686575637,2.00305755407174,0.039088085941303,1.20839920289564,0.0062593272,"1.6549",3,"1.4925"
"88","0003054",1,4,"BMB",0.563160236459218,60.1930742683407,1.98089776737371,0.0394618090928098,1.20104082573359,0.00772966420000001,"2.0726",16,"7.9602"
"89","0003055",1,1,"BMB",0.552986536918988,64.5474194663676,1.89337298455292,0.0436564547909326,1.20773007435795,0.0116747272,"4.8457",35,"17.4129"
"90","0003055",1,2,"BMB",0.552986536918988,64.5474194663676,1.89337298455292,0.0436564547909326,1.21562978230452,0.00910014735,"3.7188",25,"12.4378"
"91","0003055",1,3,"BMB",0.555183746259504,62.1698990079862,1.87999897731053,0.0479475755994214,1.17203887344234,0.01068777795,"4.225",40,"19.9005"
"92","0003055",1,4,"BMB",0.555159000796205,61.9835992520602,1.91076585674338,0.0433521958318507,1.20462326860926,0.00900108084999999,"4.0933",25,"12.4378"
"93","0003056",1,1,"BMB",0.611958897673349,48.854405555218,2.00320883615164,0.0537383597521196,1.13485712431298,0.0075927141,"3.6824",21,"10.4478"
"94","0003056",1,2,"BMB",0.611958897673349,48.854405555218,2.00320883615164,0.0537383597521196,1.31093678812615,0.00671280045,"3.0181",15,"7.4627"
"95","0003056",1,3,"BMB",0.610821600598983,43.5437518642747,1.96987375967586,0.0575732560347377,1.27668790558118,0.0053919468,"4.4369",39,"19.403"
"96","0003056",1,4,"BMB",0.61114737904214,44.873663623297,1.98962888858033,0.0579619731010416,1.23063899278149,0.00710281455000001,"3.3011",15,"7.4627"
"97","0003057",1,1,"BMB",0.576443800005323,59.5830759149704,2.03198005823549,0.0396752928205733,1.14462392746037,0.0062518511,"1.5324",10,"4.9751"
"98","0003057",1,2,"BMB",0.576443800005323,59.5830759149704,2.03198005823549,0.0396752928205733,1.14597751935983,0.0055852903,"1.7746",17,"8.4577"
"99","0003057",1,3,"BMB",0.577352919604497,57.0564455881606,2.01005346869145,0.0398417460964616,1.22620646843991,0.0044850262,"2.1009",28,"13.9303"
"100","0003057",1,4,"BMB",0.575686301604261,60.3648218648577,1.98053434323762,0.0481002312762589,1.16951634276075,0.00459279065,"1.058",2,"0.995"
"101","0003059",1,1,"BMB",0.575979767333067,63.6355221238633,2.10435264250985,0.0584326338722523,1.20968879067721,0.00373428705,"2.7785",1,"0.4975"
"102","0003059",1,2,"BMB",0.575979767333067,63.6355221238633,2.10435264250985,0.0584326338722523,1.15871178777425,0.00497808565,"2.2186",1,"0.4975"
"103","0003059",1,3,"BMB",0.578563955950076,62.7107865663001,2.10153004879384,0.0623853345537131,1.05265703518695,0.0069765427,"1.9180000000000001",0,"0.0"
"104","0003059",1,4,"BMB",0.57920971311843,61.462315678603,2.0919417100547,0.0629666957855255,1.12886838443982,0.00565449385,"1.6866",2,"0.995"
"105","0003060",1,1,"BMB",0.545652765940125,84.169898850456,1.95971302727137,0.0380556512491798,1.14095457785339,0.00430963475,"3.9305",34,"16.9154"
"106","0003060",1,2,"BMB",0.545652765940125,84.169898850456,1.95971302727137,0.0380556512491798,1.20703863364152,0.00335616095,"3.0524",6,"2.9851"
"107","0003061",1,1,"BMB",0.563777381685634,71.7836864986092,1.94152365057349,0.0300557463891579,1.11654735198592,0.00367011525,"1.3811",2,"0.995"
"108","0003061",1,2,"BMB",0.563777381685634,71.7836864986092,1.94152365057349,0.0300557463891579,1.08697842072789,0.0043340956,"1.7709",5,"2.4876"
"109","0003062",1,1,"BMB",0.585868949280773,43.7576150299759,2.07712036447222,0.0433708393420183,1.14343196320253,0.00956063095,"3.3084",35,"17.4129"
"110","0003062",1,2,"BMB",0.585868949280773,43.7576150299759,2.07712036447222,0.0433708393420183,1.17040235939754,0.003951992,"2.6316",5,"2.4876"
"111","0003062",1,3,"BMB",0.587468511494302,41.6364000803856,2.03218902711374,0.0453686424835598,1.316234609633,0.00565637375,"2.7846",13,"6.4677"
"112","0003062",1,4,"BMB",0.586060284738063,41.4413846925917,2.06970045502707,0.0393459571726367,1.21383310691002,0.00514833705,"3.2454",30,"14.9254"
"113","0003063",1,1,"BMB",0.562956583505688,72.2968864453396,1.93710515897498,0.0504422225481778,1.21177108541539,0.00396633025,"4.0767",16,"7.9602"
"114","0003063",1,2,"BMB",0.562956583505688,72.2968864453396,1.93710515897498,0.0504422225481778,1.17831730243557,0.0047677636,"4.4359",41,"20.398"
"115","0003063",1,3,"BMB",0.562042492719691,70.4618793620705,1.92113569672834,0.050457267969883,1.19848841367812,0.00378184045,"5.3088",40,"19.9005"
"116","0003063",1,4,"BMB",0.563558594229997,69.8215325006745,1.9321595621897,0.0520200292222883,1.16301013345537,0.00419109305,"3.5754",18,"8.9552"
"117","0003064",1,1,"BMB",0.545010212425501,68.9616491183862,2.09225682866706,0.0491020438937693,1.27352922830055,0.0073004486,"2.1430000000000002",2,"0.995"
"118","0003064",1,2,"BMB",0.545010212425501,68.9616491183862,2.09225682866706,0.0491020438937693,1.26393090681844,0.00501347155,"2.6016",3,"1.4925"
"119","0003064",1,3,"BMB",0.544655103980086,67.4679627794547,2.0782195724242,0.0486228937019056,1.24847619699334,0.00659480255,"2.6561",2,"0.995"
"120","0003064",1,4,"BMB",0.546063993561235,68.9540085027773,2.10249933149627,0.0517822701743386,1.19993379826123,0.0080013694,"2.9061",9,"4.4776"
"2419","0025864",1,1,"BNU 1",0.574600144747397,55.5333737061896,1.97157711531978,0.0482943359261898,1.03321663794586,0.0116048282,"2.7033",15,"7.4627"
"2420","0025864",2,1,"BNU 1",0.574676081396382,54.1260315055112,1.91440134024413,0.0479882764881646,1.1616614556763,0.0070916487,"2.3229",4,"1.99"
"2421","0025865",1,1,"BNU 1",0.563142591572777,58.2535472734671,1.91041401462179,0.0520338315837132,1.16607509023711,0.00622872985,"2.3845",16,"7.9602"
"2422","0025865",2,1,"BNU 1",0.565783062305076,57.8220650696273,1.88377200908031,0.0490635773623501,1.1439179576363,0.00791195025,"2.5077",18,"8.9552"
"2423","0025866",1,1,"BNU 1",0.548778873706013,59.6773765532551,2.06773343270162,0.0300456508344496,1.09600387145887,0.00571393055,"1.885",0,"0.0"
"2424","0025866",2,1,"BNU 1",0.551557053387248,60.3317711996726,2.04320241503682,0.0277676755891128,1.20592008922698,0.00504528195,"2.7729",0,"0.0"
"2425","0025867",1,1,"BNU 1",0.570036976049289,59.4850246574435,2.00563676683713,0.0375315219802175,1.13743231707667,0.0045022846,"2.3241",0,"0.0"
"2426","0025867",2,1,"BNU 1",0.568579902954085,57.256285363544,1.87994153038416,0.0379340626153157,1.13122902079044,0.00627026825,"2.4626",0,"0.0"
"2427","0025868",1,1,"BNU 1",0.564524852173682,49.6974870737295,2.01964816443443,0.0452567257434675,1.04036992469832,0.00689967095,"4.1883",18,"8.9552"
"2428","0025868",2,1,"BNU 1",0.566863543580743,45.8189959270264,1.90595746896239,0.0459802364009616,1.1153464492345,0.0079921857,"2.8622",10,"4.9751"
"2429","0025869",1,1,"BNU 1",0.506993032318426,106.583808004617,2.04430705227095,0.0202661700367563,1.09417337153511,0.01131998755,"2.0965",6,"2.9851"
"2430","0025869",2,1,"BNU 1",0.507191501828095,108.418732218385,2.03755645387128,0.0205455474457548,1.09113777273766,0.01784565695,"2.423",11,"5.4726"
"2431","0025870",1,1,"BNU 1",0.56445937016327,71.9110681164975,1.97657353875747,0.0283229590304262,1.23401391532333,0.00559443895,"1.7297",8,"3.9801"
"2432","0025870",2,1,"BNU 1",0.565348969973392,69.8252517861818,1.89542595834675,0.0276745850217725,1.09484072890326,0.00564598925,"3.055",7,"3.4826"
"2433","0025871",1,1,"BNU 1",0.56233421193866,62.4531820471338,1.94849275590128,0.0451955489387634,1.16581843900812,0.00732531905,"2.23",0,"0.0"
"2434","0025871",2,1,"BNU 1",0.569088414325929,57.1397651148481,1.90850615668245,0.0444122453153921,1.19799047463949,0.0070084433,"1.7159",7,"3.4826"
"2435","0025872",1,1,"BNU 1",0.550532779845841,60.007375643212,1.97043187759891,0.042921707000228,1.14161939851795,0.0053231454,"4.3474",26,"12.9353"
"2436","0025872",2,1,"BNU 1",0.546382288332665,64.1566444862792,1.94832774348212,0.0419818795023154,1.15701570265702,0.0070686226,"2.1907",5,"2.4876"
"2437","0025873",1,1,"BNU 1",0.526706265085585,73.7372759384822,1.78854068331279,0.0316452168246436,1.36953134187672,0.0065312296,"3.1188",1,"0.4975"
"2438","0025873",2,1,"BNU 1",0.527946544949751,74.4883694913849,1.71199780205449,0.0304015638240401,1.34360342037435,0.00905313385,"3.4851",7,"3.4826"
"2439","0025874",1,1,"BNU 1",0.533264021441619,79.0266009756956,1.95073130953412,0.0320547876746575,1.08446410361544,0.00464518865,"2.9351",3,"1.4925"
"2440","0025874",2,1,"BNU 1",0.538906547260708,72.7812655627601,1.85018210354194,0.0289980659879439,1.08698453966353,0.0084195746,"3.7757",33,"16.4179"
"2441","0025875",1,1,"BNU 1",0.531946287319643,81.1405099177502,1.96184288663394,0.0404560162992199,1.10059960795714,0.01057740015,"3.9944",41,"20.398"
"2442","0025875",2,1,"BNU 1",0.536271697301834,78.8580500979135,1.90572536272662,0.0246128067866754,1.20349875032432,0.0119762118,"5.647",95,"47.2637"
"2443","0025876",1,1,"BNU 1",0.578070635091504,52.3237179139218,2.01163620656039,0.0339271070852389,1.05484988146645,0.0086788956,"2.2758",2,"0.995"
"2444","0025876",2,1,"BNU 1",0.582536508201609,48.1128028542526,1.93346094393056,0.0322791544478591,1.09552030084198,0.00867267585,"2.0833",3,"1.4925"
"2445","0025877",1,1,"BNU 1",0.585125099195187,55.1381788407604,1.92769334500957,0.042332465180932,1.18534243798367,0.0079593785,"2.1335",5,"2.4876"
"2446","0025877",2,1,"BNU 1",0.585196426809962,57.2283198927142,2.01794881181778,0.041086985759774,1.15958675015131,0.00988802805,"3.5217",26,"12.9353"
"2447","0025878",1,1,"BNU 1",0.588047283091594,58.9359694627564,2.0177227762026,0.0407258208245737,1.21842770652113,0.00852207455,"3.714",18,"8.9552"
"2448","0025878",2,1,"BNU 1",0.586182310468871,61.4751029648596,1.99115286088369,0.0447537750782271,1.17840775137044,0.00928259385,"4.3203",29,"14.4279"
"2449","0025879",1,1,"BNU 1",0.577369499814353,52.8984927723487,1.94960636813961,0.0381511929165844,1.15993950229642,0.0061369048,"3.5738",7,"3.4826"
"2450","0025879",2,1,"BNU 1",0.572373475354715,56.7958866089452,1.9199195660555,0.0391203377059734,1.16388090075539,0.0126343148,"4.1213",25,"12.4378"
"2451","0025880",1,1,"BNU 1",0.54332633002872,64.3208320971465,1.92248828493623,0.0308911550863943,1.14547985954112,0.0092707949,"2.2933",1,"0.4975"
"2452","0025880",2,1,"BNU 1",0.544212669790255,63.940824021282,1.881266554575,0.0299562190803796,1.19688044431441,0.0080092781,"2.6072",2,"0.995"
"2453","0025881",1,1,"BNU 1",0.574966057097425,58.497824715781,2.05007741760428,0.0379558922918983,1.18738157507054,0.01102328215,"1.8158",4,"1.99"
"2454","0025881",2,1,"BNU 1",0.578242237304198,52.3977176564213,1.95907659108248,0.0421112101381301,1.13443978477949,0.0116001533,"2.3312",6,"2.9851"
"2455","0025882",1,1,"BNU 1",0.496531648818083,92.1825631083596,1.76188681489872,0.0237781352697909,1.2840227558017,0.0088115657,"3.0693",13,"6.4677"
"2456","0025882",2,1,"BNU 1",0.493141085872093,95.1552022209235,1.74898613380927,0.0257002269376656,1.18632013719771,0.01142089795,"2.8572",4,"1.99"
"2457","0025883",1,1,"BNU 1",0.577745754387485,59.7434742058272,1.78784753593591,0.0453917138357017,1.23434413405959,0.00782775925,"2.9999",2,"0.995"
"2458","0025883",2,1,"BNU 1",0.573072474737964,63.5776638109695,1.87304318911381,0.0448396265153072,1.32077248583656,0.0082867202,"2.7665",1,"0.4975"
"2459","0025884",1,1,"BNU 1",0.577786223956152,45.8352821060234,1.78275304314149,0.0418414282064591,1.12662175484585,0.0052476512,"3.9205",3,"1.4925"
"2460","0025884",2,1,"BNU 1",0.574052231753838,49.8159657168512,1.82784006088198,0.0384792068871975,1.06386153576215,0.01365916935,"4.0805",16,"7.9602"
"2461","0025885",1,1,"BNU 1",0.532873096649845,79.3662684144344,1.96119915748046,0.0289685642655834,1.16433215899311,0.00609036575,"3.7616",28,"13.9303"
"2462","0025885",2,1,"BNU 1",0.532731846613652,78.0533391909057,1.81266880419648,0.0272949669595268,1.17450474957234,0.00791101525,"2.3829",3,"1.4925"
"2463","0025886",1,1,"BNU 1",0.533233444434182,72.7181080204519,1.81980227076013,0.031715589377756,1.2125378690573,0.00461692755,"0.7808",0,"0.0"
"2464","0025886",2,1,"BNU 1",0.535856434561127,72.7159773949578,1.771922611089,0.027028100001903,1.21039200306733,0.00778622445,"0.7793",0,"0.0"
"2465","0025887",1,1,"BNU 1",0.552810654484433,69.8151154101014,1.90672588444647,0.0339423709074361,1.1695478218154,0.0060301669,"1.2884",6,"2.9851"
"2466","0025887",2,1,"BNU 1",0.556298569226161,68.3190953872545,1.87386089917612,0.0348007075120442,1.09071544809878,0.0085504714,"1.9267",7,"3.4826"
"2467","0025888",1,1,"BNU 1",0.546692330194839,73.6021139943513,2.03888450771046,0.039228520307089,1.07228914715825,0.005709703,"1.4183",0,"0.0"
"2468","0025888",2,1,"BNU 1",0.549197789949448,71.498406367064,2.13533094080295,0.0380269633909479,1.04992317663572,0.0067662052,"1.6880000000000002",2,"0.995"
"2469","0025889",1,1,"BNU 1",0.522064799013654,85.1542717272277,2.0971479404465,0.0318262535273145,1.07440331343352,0.00603221795,"3.3960000000000004",3,"1.4925"
"2470","0025889",2,1,"BNU 1",0.524249649852048,82.1826927264313,2.01108554526269,0.0295464800324528,1.08828606792356,0.0054164111,"3.1439",1,"0.4975"
"2471","0025890",1,1,"BNU 1",0.552033189104159,56.5722731816894,1.96933566200606,0.023201578759311,1.11070637023071,0.010818345,"3.8203",68,"33.8308"
"2472","0025890",2,1,"BNU 1",0.552114577903366,54.1950471611388,1.88487955694097,0.0215195577232671,1.14265480350618,0.01096208155,"3.4527",31,"15.4229"
