"","subject","session","site","anat_cnr","anat_efc","anat_fber","anat_fwhm","anat_qi1","anat_snr"
"684","0025484",2,"IACAS","8.214028358459473","0.4672804473211157","1373.9013007993785","2.9852","0.1572006425252516","38.31668090820313"
"737","0025485",1,"IPCAS 1","16.25493049621582","0.3779985502337809","1033.4657130538767","4.01565","0.05245265488190979","30.648908615112305"
"736","0025485",2,"IPCAS 1","16.803186416625973","0.3770840587720513","1184.770435072491","4.00705","0.04785105445773104","33.231773376464844"
"739","0025486",1,"IPCAS 1","21.81873893737793","0.4095004316483479","2110.807731713333","3.56471","0.03291550511847387","42.450767517089844"
"738","0025486",2,"IPCAS 1","13.897806167602539","0.4954703705632786","1071.092905191326","3.6187099999999996","0.12231844833160105","28.40628433227539"
"741","0025487",1,"IPCAS 1","16.053436279296875","0.3710943629234907","999.2979461993622","3.6129800000000003","0.057799108495946","29.67248725891113"
"740","0025487",2,"IPCAS 1","18.15152359008789","0.3772532460635356","1154.864091666754","3.59019","0.06761071581917438","32.215465545654304"
"743","0025488",1,"IPCAS 1","20.15191078186035","0.3961760229786226","1809.1885932315736","3.6577800000000003","0.04038819173340975","39.78144454956055"
"742","0025488",2,"IPCAS 1","25.09428596496582","0.4022055731421837","2307.747753071293","3.69121","0.056186715070801335","46.32777786254883"
"745","0025489",1,"IPCAS 1","24.86918830871582","0.36686535094928413","2282.7289143663565","3.75408","0.03283769324996394","48.40120697021485"
"744","0025489",2,"IPCAS 1","30.34989929199219","0.37350692684038256","3745.6203249929436","3.7141300000000004","0.04574660767562583","63.09725570678711"
"747","0025490",1,"IPCAS 1","39.7208366394043","0.4122685489422521","6076.890180822465","3.83174","0.047102306756248526","81.91256713867188"
"746","0025490",2,"IPCAS 1","22.92595672607422","0.42645207477210384","1851.8174454283221","3.86047","0.08731687438683007","46.040077209472656"
"749","0025491",1,"IPCAS 1","18.13778114318848","0.56337787969176","953.0757618308444","4.07315","0.20882984158126808","33.02541732788086"
"748","0025491",2,"IPCAS 1","18.39870262145996","0.5179937907123627","1180.2822829953282","3.6374199999999997","0.15087694131842458","34.57297134399414"
"751","0025492",1,"IPCAS 1","9.629751205444336","0.375325195030532","352.4960925025723","3.5932699999999995","0.04874024642949823","17.51370620727539"
"750","0025492",2,"IPCAS 1","11.224764823913574","0.4684220027218152","687.2359756840821","3.7305699999999997","0.13165667111359086","23.002031326293945"
"753","0025493",1,"IPCAS 1","23.5439567565918","0.38908786575072585","2444.476198823078","3.56465","0.04841687819798704","46.13796997070313"
"752","0025493",2,"IPCAS 1","21.7053279876709","0.385122097499388","2234.805937879582","3.52881","0.04184646391969566","44.23814010620117"
"755","0025494",1,"IPCAS 1","11.912489891052244","0.4717062588016462","522.5085614225467","3.6650099999999997","0.18215165374638825","22.137819290161133"
"754","0025494",2,"IPCAS 1","12.053146362304688","0.4670593293957909","581.5513410292199","3.5792800000000002","0.1708390979249236","22.93581962585449"
"757","0025495",1,"IPCAS 1","24.913930892944336","0.3879629906916892","1920.5887118654125","3.6137099999999998","0.05272320679258903","41.16102600097656"
"756","0025495",2,"IPCAS 1","32.52558135986328","0.3949154382669144","2777.489243584342","3.55704","0.05992507875596479","50.51406478881836"
"759","0025496",1,"IPCAS 1","13.57180881500244","0.4991627300110425","767.38191903356","3.8023599999999997","0.18042651954461206","27.763484954833984"
"758","0025496",2,"IPCAS 1","9.355896949768066","0.4902247924237137","419.5035132645819","3.7784800000000005","0.19537550731241835","19.1831111907959"
"761","0025497",1,"IPCAS 1","14.036669731140135","0.3720365314175862","701.2955549559492","3.58874","0.046105588895503175","25.73170661926269"
"760","0025497",2,"IPCAS 1","16.397027969360348","0.3754697747914191","972.186566776344","3.56556","0.04718580117357521","30.04312896728516"
"763","0025498",1,"IPCAS 1","30.63821029663086","0.4402916268306784","2689.932633741801","3.59655","0.05405294738069806","52.03085327148438"
"762","0025498",2,"IPCAS 1","30.08153533935547","0.5106193540542935","3162.946581716701","3.52713","0.11004648549950588","54.59237289428711"
"765","0025499",1,"IPCAS 1","14.645538330078125","0.39921674690399017","974.5151523643577","3.65027","0.06741359130425144","29.19137763977051"
"764","0025499",2,"IPCAS 1","9.018890380859377","0.5175656140679559","438.4275685115276","3.8588699999999996","0.28074567036536063","18.803264617919922"
"767","0025500",1,"IPCAS 1","12.390451431274414","0.4796413331311404","808.0876677065489","4.20829","0.18774188173670625","23.042236328125"
"766","0025500",2,"IPCAS 1","13.51279067993164","0.4986596793781199","1009.8759670387152","4.20225","0.21072258964755625","24.987882614135746"
"769","0025501",1,"IPCAS 1","32.35878753662109","0.4317243929553885","2962.2469417271827","3.74387","0.04790595852199505","58.50745391845703"
"768","0025501",2,"IPCAS 1","40.443214416503906","0.4241469543633721","4761.656924463084","3.7690900000000003","0.04702783584545525","74.86145782470703"
"771","0025502",1,"IPCAS 1","17.135379791259766","0.38160039245161","1302.0941470255286","3.7987900000000003","0.058030032968188365","35.83161926269531"
"770","0025502",2,"IPCAS 1","15.619669914245605","0.379563292590174","1126.9693637993084","3.8294099999999998","0.057980021942011115","33.12055206298828"
"773","0025503",1,"IPCAS 1","19.209623336791992","0.4370438598837826","1344.131498697218","3.53045","0.13149194144019394","36.20122909545898"
"772","0025503",2,"IPCAS 1","30.68436622619629","0.3701549839465856","3064.644086740411","3.54581","0.060459797728460565","56.09249496459961"
"775","0025504",1,"IPCAS 1","11.008048057556152","0.3921078940861259","471.89697753435127","3.75156","0.053821435384282836","20.812538146972656"
"774","0025504",2,"IPCAS 1","13.192793846130373","0.3933739122223913","658.2933276918299","3.72535","0.052192727144543455","24.716472625732425"
"777","0025505",1,"IPCAS 1","19.65067481994629","0.3741136900120191","1112.9921931694814","3.6370400000000003","0.05671045931794525","33.048080444335945"
"776","0025505",2,"IPCAS 1","17.480962753295902","0.3663760289736519","1040.383158323294","3.6448699999999996","0.0577173758078522","31.76190948486328"
"779","0025506",1,"IPCAS 1","42.48337173461914","0.4296946160218227","7182.533696920291","3.6375","0.03397248825931555","83.17434692382812"
"778","0025506",2,"IPCAS 1","32.58173370361328","0.4378340927423973","3760.64362321493","3.5680699999999996","0.04022598536947576","58.86626815795898"
"781","0025507",1,"IPCAS 1","12.506048202514648","0.3851353918817799","643.9767560818395","3.9068099999999997","0.050080052825890724","25.39706039428711"
"780","0025507",2,"IPCAS 1","16.222421646118164","0.3885792149008572","1051.3413722957102","3.8283699999999996","0.036075441146426544","32.3760986328125"
"783","0025508",1,"IPCAS 1","15.521173477172852","0.3976561316943083","865.5044680499901","3.7730099999999998","0.052619301168654736","29.46080780029297"
"782","0025508",2,"IPCAS 1","17.176031112670902","0.40346996632913823","912.6300602938716","3.7259300000000004","0.06148469317439135","30.48185157775879"
"785","0025509",1,"IPCAS 1","44.145015716552734","0.4096329941357","5780.612376522205","3.6688199999999997","0.04528146794335583","81.92222595214844"
"784","0025509",2,"IPCAS 1","45.8631477355957","0.42078990786494186","4850.485324694479","3.6404699999999997","0.05256315632474804","76.81488800048828"
"787","0025510",1,"IPCAS 1","31.24847412109375","0.3985336933452799","3541.441013997069","3.75525","0.05846167518047205","58.617713928222656"
"786","0025510",2,"IPCAS 1","16.748479843139652","0.492658274215614","1216.0649273977062","3.78197","0.2366899400849061","33.660213470458984"
"789","0025511",1,"IPCAS 1","29.618547439575195","0.3903613895118775","3247.2943510309615","3.8491800000000005","0.04198689775954031","55.70882415771485"
"788","0025511",2,"IPCAS 1","14.97541618347168","0.4574694176801649","857.3956557158048","4.093430000000001","0.16968272136498935","25.795448303222656"
"791","0025512",1,"IPCAS 1","35.34715270996094","0.4146197391489513","3562.6214633422283","3.8768199999999995","0.07291826770665336","58.95784759521485"
"790","0025512",2,"IPCAS 1","34.10995864868164","0.414051996117562","3028.953549484746","3.82424","0.07724095670261681","53.02738952636719"
"793","0025513",1,"IPCAS 1","39.946205139160156","0.4492621121042848","5576.086652695541","3.57849","0.03786105126342936","73.88721466064453"
"792","0025513",2,"IPCAS 1","28.873748779296875","0.44563270834345936","2607.521224195897","3.55663","0.07140935876920389","50.1724853515625"
"795","0025514",1,"IPCAS 1","30.00309562683105","0.3673975723356596","3486.320654941383","3.6707400000000003","0.04028609796719384","56.91651153564453"
"794","0025514",2,"IPCAS 1","30.325645446777344","0.3757462895362955","2839.6398212799986","3.60354","0.048724904729853684","52.3475456237793"
"797","0025515",1,"IPCAS 2","9.578089714050293","0.3998888476978644","436.63036392951034","3.35897","0.07062156659544436","20.65878677368164"
