subject,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std,site
0025440_session_7,1.8150608539581297,8470745.0,13.44538402557373,17.02303123474121,64.53964233398439,3267.0,38.68183898925781,0.3999658428966185,659.3033075331405,292.5898742675781,3063591.0,193.91729736328125,2.40465,270.405029296875,268270.0,45.14093017578125,0.06817180779258496,20.111364364624023,499.2862243652344,80562.0,38.70597457885742,HNU_1
0025440_session_8,1.7393321990966797,8466366.0,12.163379669189453,18.65729522705078,64.95633697509766,3046.0,37.44049835205078,0.399797966188497,809.8300730730433,293.6764831542969,3067970.0,195.37159729003903,2.39419,267.9078369140625,264964.0,44.82611846923828,0.06742432349369257,22.02577209472656,494.8435974121094,79015.0,41.02842712402344,HNU_1
0025440_session_9,2.1550943851470947,8495492.0,14.067676544189453,15.733457565307615,65.22650146484375,3788.0,36.62394332885742,0.4001097462715057,565.9548214093343,284.8781433105469,3038844.0,188.71046447753903,2.39752,259.31515502929693,275613.0,43.35635757446289,0.07427656926755978,18.43340301513672,480.6483459472656,80002.0,39.59467315673828,HNU_1
0025440_session_10,2.5729434490203857,8477909.0,14.312654495239258,17.639768600463867,67.47322845458984,3586.0,41.04045486450195,0.4028631036818683,647.741660390989,312.6770935058594,3056427.0,206.68853759765625,2.4387,287.7276611328125,298512.0,52.12590408325195,0.09106738465817456,20.103025436401367,540.1995849609375,82286.0,40.23342895507813,HNU_1
0025440_session_1,1.4581669569015503,8469589.0,12.718173027038574,18.20330047607422,107.66202545166016,503.0,35.12405014038086,0.39553214376199947,883.0398499121303,316.9449462890625,3064747.0,214.4122314453125,2.37836,298.1717834472656,222682.0,47.727256774902344,0.05348937238867199,23.44454574584961,529.6845092773439,81412.0,42.9271125793457,HNU_1
0025441_session_2,3.4197306632995605,8455909.0,21.42987632751465,10.003950119018556,116.2472152709961,449.0,35.39133834838867,0.3893336595978616,330.9089449701431,318.2813415527344,3078427.0,239.81837463378903,2.87552,285.2008361816406,261050.0,48.19417572021485,0.10369955495027204,13.30856227874756,499.5842590332031,89130.0,38.165828704833984,HNU_1
0025441_session_3,3.1027534008026123,8484817.0,20.36727905273437,10.346797943115234,117.53453063964844,391.0,35.29646301269531,0.3874026862036956,356.69677192074715,314.1928405761719,3049519.0,235.04429626464844,2.90503,290.4516296386719,235983.0,47.24883651733398,0.08757560711091354,14.260698318481445,501.187744140625,88429.0,39.37806701660156,HNU_1
0025441_session_4,3.0713565349578857,8436642.0,20.507448196411133,10.738519668579102,101.52960205078124,625.0,46.12031555175781,0.3886459294205365,389.7284451883734,329.1811218261719,3097694.0,248.8548889160156,2.92168,290.2839050292969,286644.0,48.89297866821289,0.10009693430158588,14.155047416687012,510.5035400390625,87128.0,41.07306289672852,HNU_1
0025441_session_5,3.5601842403411865,8486963.0,24.64186668395996,9.906045913696287,127.00862121582031,580.0,79.1086196899414,0.3884541917572066,318.0633844121606,359.76123046875,3047373.0,266.36721801757807,2.90931,315.08367919921875,313477.0,54.0464859008789,0.10017576369780333,12.786518096923828,559.1871337890625,88402.0,41.22948455810547,HNU_1
0025441_session_6,3.27876877784729,8461703.0,22.043981552124023,10.2844877243042,99.80298614501952,736.0,40.66641616821289,0.3887722168028974,346.4968457943608,334.8172912597656,3072633.0,250.58367919921875,2.91617,292.57354736328125,298314.0,50.19879150390625,0.0960135329732088,13.27226448059082,519.2846069335939,88489.0,40.21678161621094,HNU_1
0025441_session_7,3.3744161128997803,8477915.0,23.13141632080078,9.104879379272461,114.51934051513672,362.0,37.24321746826172,0.38748059863668416,295.0925940337231,323.573486328125,3056421.0,243.14486694335938,2.91301,292.3878173828125,251664.0,49.39013671875,0.09396036643443582,12.64029026031494,502.99658203125,88597.0,37.454681396484375,HNU_1
0025441_session_8,2.8486335277557373,8497374.0,20.664342880249023,11.186169624328613,104.51087188720705,644.0,58.29250717163086,0.3846581519485256,401.06705727411173,336.69049072265625,3036962.0,252.25148010253903,2.93494,290.64874267578125,300317.0,51.07489013671875,0.07598865249428824,14.065230369567873,521.8035888671875,88651.0,40.30048751831055,HNU_1
0025441_session_9,3.8655834197998047,8518268.0,25.72134208679199,9.721750259399414,66.26162719726561,3398.0,47.63017654418945,0.3877001264465375,282.8240776543565,354.7816467285156,3016068.0,262.17596435546875,2.9285900000000002,300.45269775390625,347820.0,54.54710388183594,0.10156630432383673,11.681066513061525,550.5091552734375,87355.0,42.25809097290039,HNU_1
0025441_session_10,3.7486608028411865,8570808.0,23.42716979980469,9.50312042236328,120.93737030029295,479.0,37.65699768066406,0.3825170207435133,306.3928367394992,335.03021240234375,2963528.0,251.77735900878903,2.91057,300.35870361328125,254473.0,52.14142608642578,0.09836295481126167,12.820955276489258,522.9899291992189,89549.0,38.71343231201172,HNU_1
0025441_session_1,3.2509865760803223,8445381.0,21.32644271850586,11.02816677093506,102.64511108398438,634.0,49.67001342773438,0.3895616446471053,359.4337364791745,329.9226379394531,3088955.0,247.52484130859372,2.8656200000000003,286.9936218261719,322541.0,51.78154754638672,0.09528084049730852,13.457172393798828,522.1851806640625,91694.0,40.70137786865234,HNU_1
0025442_session_2,1.7824084758758545,8801542.0,11.071353912353516,22.06033706665039,72.34066009521484,3047.0,39.21051025390625,0.3686342849154609,982.4546230048562,290.25714111328125,2732794.0,205.46078491210938,2.60565,268.2791748046875,286406.0,46.9296875,0.07417291197383366,24.231830596923828,512.5169677734375,72129.0,39.615089416503906,HNU_1
0025442_session_3,1.3267797231674194,8890773.0,9.728503227233887,24.74960517883301,68.54022216796875,3232.0,40.62188720703125,0.36008176904019257,1180.1167478248967,277.60018920898443,2643563.0,196.5278167724609,2.61843,259.44387817382807,286290.0,45.2334976196289,0.05346542983382885,26.668426513671875,500.2204895019531,73602.0,35.85820007324219,HNU_1
0025442_session_4,1.5674583911895752,8844533.0,10.3372163772583,22.155254364013672,106.25930786132812,752.0,46.08858108520508,0.3642020633834241,1080.8404304488975,282.9504089355469,2689803.0,201.0736541748047,2.58581,274.68081665039057,215278.0,44.93960571289063,0.06753109519745135,26.57202911376953,503.7044677734375,70974.0,36.14262390136719,HNU_1
0025442_session_5,1.564740538597107,8902039.0,11.275721549987793,19.792306900024414,107.11143493652344,682.0,30.98702812194824,0.36004463062006303,849.1776196998073,272.534423828125,2632297.0,193.60423278808597,2.64533,267.28451538085943,214766.0,43.939701080322266,0.06346714499902775,23.704425811767575,490.4570617675781,70118.0,37.14787292480469,HNU_1
0025442_session_6,1.8156851530075075,8838967.0,11.15999698638916,21.249818801879886,70.7957534790039,2825.0,41.08760070800781,0.3644740531316995,940.9012253596015,284.8570556640625,2695369.0,204.53598022460938,2.6146599999999998,268.41854858398443,253234.0,45.17957305908203,0.07673374049252588,24.051847457885746,505.56646728515625,71713.0,35.95840072631836,HNU_1
0025442_session_7,1.80245041847229,8827539.0,10.981274604797363,21.50880241394043,77.86747741699219,2958.0,44.407657623291016,0.366298179305824,1039.2945188928993,295.7907409667969,2706797.0,210.2260589599609,2.61111,277.98959350585943,245458.0,45.6396713256836,0.07690308703252402,25.31487464904785,514.1836547851561,71351.0,36.50640487670898,HNU_1
0025442_session_8,1.4401532411575315,8873673.0,8.780649185180664,25.441204071044922,68.36847686767578,3585.0,37.75526809692383,0.3618472517673682,1384.681361479976,272.887451171875,2660663.0,193.8207244873047,2.60475,256.6868896484375,251919.0,42.512542724609375,0.06213886853842824,29.23324775695801,480.0771789550781,71104.0,35.263214111328125,HNU_1
0025442_session_9,1.859894633293152,8851037.0,10.634235382080078,22.258275985717773,68.16688537597656,3008.0,38.37134552001953,0.3647430931835554,967.153416465806,276.841796875,2683299.0,197.8266143798828,2.6038799999999998,252.6955718994141,280434.0,44.14844131469727,0.07604939398626398,23.76245880126953,489.39532470703125,72646.0,34.20431900024414,HNU_1
0025442_session_10,1.5207315683364868,8869103.0,10.856477737426758,20.819549560546875,100.00375366210938,800.0,58.2051010131836,0.36177969387722814,981.4091205898641,281.9819641113281,2665233.0,201.00038146972656,2.5971900000000003,266.717529296875,213891.0,43.13292694091797,0.05758699611448869,24.56759262084961,492.7445068359375,69517.0,34.06380844116211,HNU_1
0025442_session_1,1.6969046592712402,8820085.0,10.766042709350586,23.22189140319824,73.45883178710938,3243.0,42.86648559570313,0.3657701049870626,1075.8902033481534,294.25201416015625,2714251.0,210.0497894287109,2.5951299999999997,272.58709716796875,294785.0,47.010520935058594,0.07086201550211818,25.319154739379886,522.594970703125,72975.0,36.97868347167969,HNU_1
0025443_session_2,2.6499061584472656,8140122.0,16.865543365478516,13.917301177978516,109.85586547851562,784.0,36.93787002563477,0.4203774953299471,516.4419319736331,322.7902526855469,3394214.0,222.33444213867188,2.57071,286.7198486328125,367110.0,47.99574661254883,0.09103598201599436,17.00033187866211,521.4426879882811,96580.0,48.864501953125,HNU_1
0025443_session_3,2.899482011795044,8047450.0,17.519525527954098,12.488163948059082,109.2774658203125,537.0,48.0491943359375,0.4258674061901176,417.39846015102574,299.8204650878906,3486886.0,209.6454162597656,2.59469,271.388671875,327957.0,44.47211837768555,0.09907809306053472,15.490640640258787,490.1753845214844,93880.0,47.85629653930664,HNU_1
0025443_session_4,2.404421806335449,8003747.0,14.982244491577148,14.492478370666506,95.70866394042969,762.0,35.12818145751953,0.4248766117968376,579.174135069748,300.963134765625,3530589.0,213.6262969970703,2.58603,265.94406127929693,349749.0,44.194522857666016,0.09007531097622153,17.7506160736084,483.0739135742188,93964.0,46.32986450195313,HNU_1
0025443_session_5,2.3509528636932373,8043692.0,15.303818702697756,14.676283836364744,109.45293426513672,563.0,36.588523864746094,0.4226163040607113,597.595100095862,312.2787780761719,3490644.0,220.4591217041016,2.62304,282.01824951171875,339136.0,45.21854782104492,0.07910795192058571,18.42796516418457,506.6214294433594,95447.0,46.96149444580078,HNU_1
0025443_session_6,3.1698527336120605,8039407.0,15.225354194641113,13.572924613952635,108.30085754394531,349.0,32.43744659423828,0.4267840318128409,553.9301997710463,304.021728515625,3494929.0,214.167724609375,2.5689599999999997,279.91485595703125,264898.0,43.981483459472656,0.12240405293574512,18.384784698486328,486.56744384765625,89647.0,45.89690780639648,HNU_1
0025443_session_7,2.6225521564483643,8043542.0,17.147106170654293,14.624994277954102,114.3021469116211,791.0,44.41931915283203,0.4229254029063305,569.2014234907701,341.5488586425781,3490794.0,240.7592010498047,2.6395299999999997,302.2888488769531,410832.0,51.96332931518555,0.09487325359897418,17.629146575927734,553.065185546875,98193.0,55.33689498901367,HNU_1
0025443_session_8,2.907762050628662,8117257.0,17.554899215698242,12.733402252197266,102.58372497558594,639.0,36.33907318115234,0.42177450996565147,438.55325782179284,309.0332946777344,3417079.0,215.2498321533203,2.5577400000000003,271.85476684570307,334775.0,45.878990173339844,0.09832915232325401,15.485977172851562,495.3883666992188,92853.0,54.58352279663086,HNU_1
0025443_session_9,2.378637790679932,8059778.0,15.66016960144043,13.832575798034668,99.97349548339844,830.0,37.93756866455078,0.4235440953003018,538.8794067463915,304.4086608886719,3474558.0,212.4322662353516,2.62291,271.05987548828125,338933.0,44.70086288452149,0.08464922979268164,17.30887222290039,487.6803588867188,95494.0,49.36292266845703,HNU_1
0025443_session_10,2.648883819580078,8117428.0,16.332597732543945,13.889337539672852,109.43231964111328,724.0,37.36492919921875,0.4201867137989199,522.3590143871122,313.27703857421875,3416908.0,219.21714782714844,2.59735,286.2136535644531,300830.0,47.097206115722656,0.09212228306798656,17.52407455444336,513.0626220703125,95106.0,49.33204650878906,HNU_1
0025443_session_1,2.488157033920288,8115827.0,16.70072364807129,13.39535140991211,115.91716766357422,664.0,40.9050178527832,0.4215770355036591,508.5239926373514,316.562255859375,3418509.0,217.90187072753903,2.56102,288.6420593261719,314334.0,45.93351364135742,0.08113406064471308,17.283206939697266,512.3541259765625,93791.0,48.7068977355957,HNU_1
0025444_session_2,2.088042497634888,9038588.0,15.4954252243042,14.049897193908693,67.79802703857422,3847.0,42.854942321777344,0.35735762628340234,518.7091111081284,297.05828857421875,2495748.0,200.6333923339844,2.57888,273.83090209960943,296477.0,46.33895492553711,0.07835803556927255,17.67172622680664,491.5400390625,75998.0,37.63227081298828,HNU_1
0025444_session_3,1.8707858324050903,9024303.0,13.818320274353027,16.353515625,70.22859191894531,4064.0,48.13891220092773,0.3578053165685424,680.2143437768096,304.06011962890625,2510033.0,204.61802673339844,2.5836,278.97018432617193,303625.0,47.21017074584961,0.07469463292622155,20.18842887878418,504.94830322265625,77208.0,42.06476593017578,HNU_1
0025444_session_4,2.101529359817505,9063506.0,16.484914779663086,12.83793830871582,69.14499664306639,3738.0,42.377437591552734,0.3565833377977188,409.6589013783069,281.10366821289057,2470830.0,188.3999481201172,2.5669299999999997,260.38101196289057,282526.0,44.100502014160156,0.07541375269128744,15.7951078414917,472.0133361816406,75049.0,37.96466445922852,HNU_1
0025444_session_5,2.002949953079224,9033082.0,15.880571365356445,15.743542671203613,81.44125366210938,3864.0,61.96984100341797,0.3600098159136577,601.9202459798038,330.8258056640625,2501254.0,215.8776397705078,2.6478900000000003,313.6280212402344,317040.0,52.82381820678711,0.0685887718056805,19.749164581298828,563.6444702148438,77520.0,43.793548583984375,HNU_1
0025444_session_6,2.19119644165039,9037076.0,15.17445182800293,15.16476345062256,74.55091094970703,3801.0,47.20471954345703,0.35962454810000105,565.770922644982,306.2434387207031,2497260.0,203.4807891845703,2.5596799999999997,283.5426330566406,293187.0,47.39938735961914,0.0797110702621069,18.685527801513672,513.6596069335939,76375.0,39.55582809448242,HNU_1
0025444_session_7,2.1476671695709233,9039876.0,16.453235626220707,13.225839614868164,71.77435302734375,3665.0,48.87016296386719,0.3586160118191761,457.54837263235186,297.2174072265625,2494460.0,198.4311981201172,2.59806,279.57015991210943,282429.0,46.32030487060547,0.07811677947794858,16.991804122924805,497.1780090332031,75358.0,40.72390747070313,HNU_1
0025444_session_8,1.8534512519836424,9028532.0,14.449623107910154,15.40915584564209,69.47412109375,3961.0,48.43830108642578,0.3577222697853573,580.0057389237871,293.16796875,2505804.0,196.828125,2.5876200000000003,268.3305053710937,311377.0,46.28175354003906,0.07003464129052209,18.570070266723636,490.9869995117188,78542.0,37.74004364013672,HNU_1
0025444_session_9,2.0943636894226074,9023390.0,15.260263442993164,14.943564414978027,73.10781860351562,3645.0,49.81152725219727,0.3597789546558077,559.5105870075406,305.3378601074219,2510946.0,203.5949249267578,2.5741099999999997,286.21728515625,274754.0,47.32976150512695,0.07880907286507621,18.75572395324707,514.260009765625,74898.0,38.72382736206055,HNU_1
0025444_session_10,2.176233291625977,9139551.0,17.115127563476562,13.863150596618652,69.61469268798828,3662.0,45.593971252441406,0.350871746098681,437.82905065546237,302.2984924316406,2394785.0,201.55323791503903,2.58955,279.0722045898437,277146.0,49.53629684448242,0.07329528551238458,16.305587768554688,516.341796875,75602.0,41.404945373535156,HNU_1
0025444_session_1,2.1571609973907466,8997211.0,14.069320678710938,15.9301118850708,68.00099945068361,3989.0,49.07758712768555,0.3620693191001755,620.2871417385325,297.3902282714844,2537125.0,199.2680511474609,2.57343,275.41796875,308512.0,47.56906127929688,0.08678067014322549,19.575782775878906,499.5438232421875,76655.0,39.50207138061523,HNU_1
0025445_session_2,1.8959400653839111,8574779.0,13.57224941253662,15.283303260803224,119.6723175048828,1416.0,34.48592758178711,0.37747548313377255,761.110488802275,305.4002685546875,2959557.0,228.4284820556641,2.95201,284.6585388183594,263915.0,42.62182235717773,0.07156732552524094,20.97357177734375,492.08734130859375,80546.0,35.29258728027344,HNU_1
0025445_session_3,2.27803373336792,8575603.0,14.648962020874025,14.615736961364744,78.35237121582031,4044.0,41.23752975463867,0.3795151642586454,611.1798676057765,296.7077941894531,2958733.0,221.43138122558597,2.98345,267.21487426757807,295818.0,42.93375778198242,0.08293562563472212,18.241214752197266,481.32025146484375,81879.0,36.58631896972656,HNU_1
0025445_session_4,2.370312452316284,8607704.0,13.789505958557127,16.068927764892578,74.24066925048828,3964.0,42.882266998291016,0.3772870643361876,704.2129671466245,300.8289794921875,2926632.0,225.36541748046875,2.97074,269.32693481445307,304211.0,44.47725296020508,0.09139951838492588,19.53129768371582,490.9095153808594,82005.0,36.48358154296875,HNU_1
0025445_session_5,2.0464425086975098,8595035.0,12.943428993225098,16.398590087890625,105.87548065185548,1044.0,40.42810440063477,0.3750478181639855,762.9628844323688,291.065673828125,2939301.0,220.89178466796875,2.9577,268.31039428710943,265013.0,42.935733795166016,0.0824571394997228,20.729467391967773,480.56439208984375,81459.0,33.677013397216804,HNU_1
0025445_session_6,1.8157259225845337,8617388.0,14.546401023864744,15.691495895385742,72.42134094238281,3439.0,44.56418991088867,0.3739147445169468,693.2896897257752,311.42279052734375,2916948.0,232.4801788330078,2.91613,279.31228637695307,296563.0,45.421180725097656,0.06083908488279744,19.20146942138672,507.5670776367188,80215.0,35.62880325317383,HNU_1
0025445_session_7,2.011240243911743,8558784.0,12.735841751098633,16.715517044067386,93.87199401855469,4156.0,45.93161392211914,0.3820174136347052,883.1760108393977,312.0693359375,2975552.0,228.7138519287109,3.06738,286.3646545410156,277108.0,43.06227111816406,0.07965021666629278,22.484941482543945,499.2508239746094,82219.0,35.76303100585937,HNU_1
0025445_session_8,1.9603244066238403,8610332.0,14.028339385986328,15.350899696350098,109.09149932861328,1235.0,38.11943435668945,0.3745368216634806,691.9097647645267,300.38836669921875,2924004.0,225.7816467285156,2.95107,278.0562744140625,266313.0,43.79114532470703,0.07152465201109551,19.8210391998291,493.4039001464844,81245.0,37.80986785888672,HNU_1
0025445_session_9,2.48738956451416,8644698.0,13.949299812316895,16.51823616027832,74.21064758300781,3831.0,43.72808837890625,0.3758304298781453,742.9500116866873,313.84613037109375,2889638.0,233.23228454589844,2.87148,283.2282409667969,310900.0,46.89172744750977,0.08670852353662326,20.304119110107425,513.6460571289061,82537.0,35.8580322265625,HNU_1
0025445_session_10,2.7683207988739014,8654490.0,16.645841598510742,13.931718826293945,74.2802734375,3857.0,43.91053771972656,0.3748879308309707,532.9424366085482,315.2043762207031,2879846.0,236.2452392578125,2.9321900000000003,281.44454956054693,307117.0,48.1572151184082,0.09068079112691793,16.907798767089847,513.3497314453125,81170.0,38.25904846191406,HNU_1
0025445_session_1,2.5068955421447754,8556936.0,14.659101486206055,15.250855445861815,93.86123657226562,4115.0,46.6854248046875,0.3818365316760808,727.3060509409851,325.7051086425781,2977400.0,241.78756713867188,2.9688,299.2752685546875,281715.0,45.31872177124024,0.08428928298633996,20.41566276550293,522.839111328125,81895.0,36.38051986694336,HNU_1
0025446_session_2,1.7066456079483032,8518642.0,12.611443519592285,16.36453628540039,73.03941345214844,3730.0,45.22901153564453,0.40196820278522144,643.8375395224732,275.23809814453125,3015694.0,173.9951171875,2.35047,273.04989624023443,311232.0,43.61753463745117,0.0634773711584546,21.650962829589844,479.4303283691406,82193.0,37.7838134765625,HNU_1
0025446_session_3,2.464380979537964,8531184.0,14.295888900756836,15.293142318725586,73.15653228759766,3405.0,43.87221145629883,0.4052492386992738,520.2415533486464,283.73553466796875,3003152.0,178.3125,2.3677200000000003,281.431884765625,314353.0,45.60415649414063,0.09381499683982904,19.68621063232422,500.0609436035156,80787.0,37.2836799621582,HNU_1
0025446_session_4,2.036323547363281,8526987.0,13.571044921875,14.947145462036133,72.3880844116211,3726.0,44.20734024047852,0.40314374651483503,515.2309440386529,265.6390380859375,3007349.0,168.11643981933594,2.35433,264.07211303710943,291366.0,43.48896026611328,0.07827301718649272,19.45849609375,466.9205017089844,79237.0,36.1824836730957,HNU_1
0025446_session_5,2.1664493083953857,8521867.0,14.189831733703613,15.599340438842773,78.07405090332031,3673.0,47.19808578491211,0.4049704492136267,559.8586766702813,291.1742248535156,3012469.0,181.68955993652344,2.34842,285.70928955078125,340159.0,46.69573974609375,0.08111497163708375,20.134790420532227,507.0613098144531,83806.0,37.22546768188477,HNU_1
0025446_session_6,2.330887079238892,8479858.0,12.702315330505373,17.25765609741211,78.04388427734375,3327.0,46.65414810180664,0.40862405615719694,675.1380387173042,288.2991638183594,3054478.0,180.78982543945312,2.37027,291.7086181640625,284702.0,45.71857070922852,0.09443448227552867,22.964996337890625,510.9208068847656,79738.0,39.82745361328125,HNU_1
0025446_session_7,1.9760483503341677,8488028.0,15.261245727539062,14.391709327697756,76.01126861572266,3904.0,47.46720886230469,0.4050894150577869,474.0704117824022,285.5645446777344,3046308.0,179.96067810058594,2.37682,287.8498840332031,312307.0,46.01165390014648,0.06448812374322987,18.86149406433105,507.48529052734375,82673.0,39.20657348632813,HNU_1
0025446_session_8,2.2023208141326904,8558001.0,14.136728286743164,15.554858207702635,73.33966827392578,3580.0,44.05411911010742,0.4020507130209486,535.2122070088174,283.4064636230469,2976335.0,178.02008056640625,2.35298,277.354736328125,336127.0,45.69849014282226,0.08317047403943982,19.619443893432614,497.2495422363281,83985.0,39.001808166503906,HNU_1
0025446_session_9,2.1275947093963623,8479451.0,15.396565437316895,14.60784912109375,75.64176940917969,3682.0,46.48506546020508,0.406240986492472,479.30723789573767,290.26690673828125,3054885.0,183.16455078125,2.3717900000000003,287.22137451171875,316890.0,45.92410659790039,0.0780844184369955,18.65489959716797,512.132080078125,82204.0,43.08895492553711,HNU_1
0025446_session_10,1.805187463760376,8502751.0,12.666876792907715,17.607938766479492,75.62529754638672,3819.0,45.10227584838867,0.40208744969963,672.8754167023144,282.0576477050781,3031585.0,180.5607452392578,2.37485,279.19561767578125,299900.0,47.1872673034668,0.06823309303071441,22.041393280029297,502.23321533203125,81835.0,41.10786819458008,HNU_1
0025446_session_1,2.0980894565582275,8532589.0,14.22297191619873,15.268043518066404,124.02613830566406,1186.0,59.94739151000977,0.4029137044802409,558.3003533087923,290.3194580078125,3001747.0,182.6084899902344,2.36738,297.7635192871094,283989.0,45.37610626220703,0.07906228695651461,20.93539428710937,514.9204711914061,83239.0,40.041748046875,HNU_1
0025447_session_2,2.560986280441284,8192400.0,13.015521049499512,15.362374305725098,93.15805053710938,677.0,50.54196166992188,0.4269507869488165,560.6451889592206,268.4979858398437,3341936.0,172.9067840576172,2.39127,264.9676513671875,270731.0,42.725582122802734,0.09204445583711732,20.357820510864254,464.9169616699219,80535.0,37.63571166992188,HNU_1
0025447_session_3,2.4967801570892334,8169174.0,14.322328567504885,13.58055591583252,114.48129272460938,588.0,39.1266975402832,0.4287453653233661,479.7316137728411,272.0507202148437,3365162.0,173.6926727294922,2.3808599999999998,281.37246704101557,234277.0,41.970298767089844,0.08362656983435535,19.645721435546875,475.8776550292969,78602.0,35.98221969604492,HNU_1
0025447_session_4,1.8424025774002075,8080589.0,11.26300811767578,17.616405487060547,98.59661865234376,709.0,36.02268981933594,0.4302126783097262,743.6416263697217,264.22735595703125,3453747.0,171.61460876464844,2.42706,272.67965698242193,253960.0,41.63141632080078,0.07065264673156871,24.21019744873047,471.0933837890625,84410.0,35.062240600585945,HNU_1
0025447_session_5,1.949323892593384,8077842.0,12.236791610717773,17.943674087524414,65.46168518066406,3667.0,45.03550338745117,0.4301271484155157,710.3283931807563,279.9276733398437,3456494.0,182.18429565429688,2.41906,272.07968139648443,357942.0,46.68814468383789,0.07013395409318479,22.234560012817386,491.6526794433594,91813.0,40.46446990966797,HNU_1
0025447_session_6,2.336243867874145,8109351.0,13.883155822753904,15.801289558410645,67.8360595703125,3300.0,43.33335876464844,0.43165934451744,543.1285915344447,279.839599609375,3424985.0,179.08758544921875,2.408,273.6381225585937,337151.0,45.03952407836914,0.08096196600689745,19.710081100463867,493.0098876953125,87282.0,38.70948028564453,HNU_1
0025447_session_7,2.4039630889892583,8153480.0,13.885438919067385,15.341550827026367,118.36222076416016,577.0,44.75299453735352,0.4296434989454853,558.4408913306769,284.8208312988281,3380856.0,181.01661682128903,2.41627,291.5322570800781,279856.0,44.46415710449219,0.08293599788065954,20.99553680419922,504.5564270019531,86637.0,37.128700256347656,HNU_1
0025447_session_8,2.2598588466644287,8086935.0,12.14852523803711,16.10610580444336,106.83746337890624,726.0,54.18805313110352,0.4325917228613779,668.932230239625,272.80487060546875,3447401.0,175.6468963623047,2.4259,286.7508850097656,230109.0,41.46892929077149,0.08353424381425101,23.603761672973636,482.41632080078125,83126.0,36.017520904541016,HNU_1
0025447_session_9,2.4346487522125244,8093230.0,13.316805839538574,15.331714630126953,105.07817840576172,614.0,36.44781875610352,0.4318767217728601,568.6933044496038,274.88467407226557,3441106.0,178.09388732910156,2.4170700000000003,277.81036376953125,270300.0,42.32833099365234,0.08797698817406646,20.86163711547852,481.9798278808594,85868.0,35.98040008544922,HNU_1
0025447_session_10,2.2360966205596924,8230510.0,13.841883659362793,15.568864822387695,125.15618133544922,461.0,37.46540451049805,0.42351619204563395,601.6721598786738,293.7999267578125,3303826.0,186.5821533203125,2.42457,306.6040344238281,250208.0,47.77621841430664,0.07219698414800542,22.15045547485352,522.1064453125,74298.0,39.33881378173828,HNU_1
0025447_session_1,2.354830026626587,8074371.0,13.080887794494627,15.915899276733398,105.89641571044922,782.0,35.504669189453125,0.43373080515137385,589.1754061529707,275.24874877929693,3459965.0,176.92332458496094,2.4250599999999998,279.131591796875,274245.0,43.285404205322266,0.08460374188899668,21.33888816833496,487.32568359375,86593.0,36.45884704589844,HNU_1
0025448_session_2,2.734379529953003,8375867.0,16.319091796875,13.75699234008789,102.67203521728516,683.0,36.78063201904297,0.4121445722371696,368.21463628359703,269.00302124023443,3158469.0,176.3143310546875,2.67632,283.5438537597656,342350.0,48.69465637207031,0.08052336552144394,17.374977111816403,508.0454711914063,90765.0,40.86941146850586,HNU_1
0025448_session_3,2.4632587432861333,8349151.0,15.87814235687256,13.710993766784668,98.4474868774414,438.0,38.77373123168945,0.411437057586552,407.2225778785898,273.706787109375,3185185.0,180.7245178222656,2.5954599999999997,293.21533203125,274987.0,47.88606643676758,0.07205103848283496,18.466602325439453,510.9204406738281,82356.0,38.082496643066406,HNU_1
0025448_session_4,2.465907573699951,8329154.0,14.969910621643065,14.384407043457033,119.56027221679688,589.0,33.664703369140625,0.4149520961443167,471.7014625242391,279.5916748046875,3205182.0,181.90855407714844,2.66668,302.6742858886719,281635.0,48.75570678710938,0.07391290880202239,20.218843460083008,518.007568359375,81629.0,40.61408233642578,HNU_1
0025448_session_5,2.339385986328125,8359296.0,14.946503639221193,14.082162857055664,100.48152923583984,731.0,32.878013610839844,0.4106774135908523,416.94315874136527,260.67019653320307,3175040.0,172.41238403320312,2.6606099999999997,279.39208984375,296078.0,47.02356338500977,0.0739067021911893,18.692806243896484,489.8711853027344,87286.0,37.34525680541992,HNU_1
0025448_session_6,3.2092714309692383,8399029.0,19.141450881958008,11.622454643249512,103.94692993164062,603.0,37.1346549987793,0.4111761326905829,292.51343504781954,280.99490356445307,3135307.0,184.7973480224609,2.61862,297.7232666015625,308108.0,49.26547241210938,0.08738117227598571,15.553850173950195,520.1939086914061,86213.0,38.20458221435547,HNU_1
0025448_session_7,2.9500854015350337,8419619.0,18.300579071044922,11.989873886108398,96.7423858642578,788.0,37.81408309936523,0.4083299541829584,286.70964749670725,264.6972045898437,3114717.0,175.3877410888672,2.67144,278.55377197265625,323175.0,49.46839141845703,0.0816987086945383,15.221035957336426,497.97540283203125,86915.0,39.10582733154297,HNU_1
0025448_session_8,2.2305784225463867,8355313.0,16.227775573730472,14.358952522277832,102.8251724243164,715.0,51.13019180297852,0.4089475602759406,405.3295461652935,277.36093139648443,3179023.0,184.1854248046875,2.6156,290.237548828125,340268.0,50.411033630371094,0.06282266146103681,17.88523292541504,523.2514038085939,86564.0,41.14484024047852,HNU_1
